date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at
2026-09-04,lazada,4059282608,15816595497,โพรไบโอติกส์ พรีไบโอติกส์ โพสไบโอติกส์ Professional Formula Probiotics Prebiotics Postbiotics 30 or 60 Capsules - Dr.ohhira's,OHHS,OHHS,iLiveLife,100188609082,Supplements,Immunity,10100869|4087|8977|8987,2600.0,2485.0,4.4,THB,9,9 ชิ้น,,0,yes,no,เชียงใหม่,https://www.lazada.co.th/products/pdp-i4059282608.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5883854486,25117851512,Probiotic 100 Billion โปรไบโอติกเพื่อสุขภาพลําไส้และระบบย่อยอาหาร เสริมสร้างภูมิคุ้มกัน,pslalae,pslalae,Xtreme Supermarket🛒,100184452,Supplements,Immunity,10100869|4087|8977|8987,380.0,380.0,0.0,THB,9,9 ชิ้น,5.0,1,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5883854486.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,4828957820,20117820278,LongBiotic -เสริมภูมิคุ้มกัน Be Strong 60 แคปซูล โปรไบโอติกส์ 7ชนิด ผสมสารสกัดใบแปะก๊วย probiotic + ginkgo,Longbiotic,Longbiotic,โปรไบโอไลฟ์,100310416210,Supplements,Immunity,10100869|4087|8977|8987,2200.0,2200.0,0.0,THB,8,8 ชิ้น,5.0,1,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i4828957820.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5849648878,24915809085,โปรไบโอติกแคปซูล 100 พันล้าน Cfu ด้วยโปรไบโอติกและเอนไซม์ทางย่อยสนับสนุนสุขภาพทางย่อยควบคุมความสมดุลของพืชในลําไส้,Unbranded,No Brand,Minch Local Store,101242560355,Supplements,Immunity,10100869|4087|8977|8987,500.0,289.0,42.2,THB,8,8 ชิ้น,5.0,4,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5849648878.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5490597934,23300991950,Probiotic 60 Billion CFUs โปรไบโอติคเพื่อสุขภาพลําไส้​ ระบบย่อยอาหาร​ เสริมสร้าง​ภูมิคุ้มกัน​,Unbranded,No Brand,GoldenWealth Land♻️,100183263,Supplements,Immunity,10100869|4087|8977|8987,390.0,390.0,0.0,THB,8,8 ชิ้น,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5490597934.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,16109279064,126936463635,"4Care Medira วิตามินบํารุงดวงตา และ Prebiotic, Probiotic ปรับสมดุลลําไส้",MEDIRA,MEDIRA,4CARE,7642,Supplements,Immunity,10100869|4087|8977|8987,215.0,215.0,0.0,THB,7,7 ชิ้น,5.0,1,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i16109279064.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,6054292216,26267771922,[6กล่อง] โพรไบโอติกส์ หมอเจด (Dr.JADE) ผลิตภัณฑ์เสริมอาหาร ฟื้นฟูลําไส้จากภายใน ระบบลําไส้กลับมาทํางานเป็นจังหวะ,Unbranded,No Brand,Dr.Jadehealth,100773376731,Supplements,Immunity,10100869|4087|8977|8987,5290.0,4170.0,21.2,THB,7,7 ชิ้น,5.0,3,yes,no,นครราชสีมา,https://www.lazada.co.th/products/pdp-i6054292216.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,16151715736,127137123878,Mega We Care A B Pre&Pro 10 sachet เมก้าวีแคร์ เอ บี พรีแอนด์โพร 10 ซอง Prebiotic + Probiotic,Mega We Care,Mega We Care,MEGA PHARM CARE,100190544413,Supplements,Immunity,10100869|4087|8977|8987,270.0,270.0,0.0,THB,7,7 ชิ้น,5.0,1,yes,no,พิษณุโลก,https://www.lazada.co.th/products/pdp-i16151715736.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5819764624,24780141362,โพรไบโอติกอินทรีย์ 100 พันล้าน CFU 34 แคปซูลเอนไซม์สนับสนุนโพรไบโอติกอาหารสําหรับพืชลําไส้อาหารเสริมสุขภาพความงามสําหรับผู้หญิงและผู้ชาย,Beworths,Beworths,LUKAREE Local Store,101037888121,Supplements,Immunity,10100869|4087|8977|8987,699.0,279.0,60.1,THB,7,7 ชิ้น,5.0,2,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5819764624.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,6044832678,26203948670,1 กล่อง WINK WHITE PROBIOTIC DAILY & WOMAN โพรไบโอติก วิงค์ไวท์ (กล่อง 10 ซอง),Unbranded,No Brand,ENJOY WHITE ME,100420288316,Supplements,Immunity,10100869|4087|8977|8987,215.0,215.0,0.0,THB,6,6 ชิ้น,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6044832678.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5486305154,23279967983,Probiotics 120 Billion CFUs โปรไบโอติคเพื่อสุขภาพลําไส้​ ระบบย่อยอาหาร​ เสริมสร้าง​ภูมิคุ้มกัน​,Unbranded,No Brand,Xtreme Supermarket🛒,100184452,Supplements,Immunity,10100869|4087|8977|8987,265.0,265.0,0.0,THB,6,6 ชิ้น,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5486305154.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,16227432609,127452120441,โปรไบโอติก Immune Support 34 สายพันธุ์ 100 Billion CFU ดูแลภูมิคุ้มกันลําไส้ พร้อมพรีไบโอติก แคปซูล,Unbranded,No Brand,th-fangfang01,101472480230,Supplements,Immunity,10100869|4087|8977|8987,500.0,299.0,40.2,THB,6,6 ชิ้น,5.0,2,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i16227432609.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5356839039,22770000207,พร้อมส่ง ของแท้ [พร้อมส่ง] Garden of Life Dr.Formulate Probiotics Once Daily Women Men 50 Billion Shelf-Stable โพรไบโอติก [HealthFocus] Intestinal balance supplements,Premium,Premium,Fin FIn Fresh,100208886759,Supplements,Immunity,10100869|4087|8977|8987,4324.9,2190.0,49.4,THB,5,5 ชิ้น,5.0,2,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5356839039.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,5155817898,21794087028,Dr Formulated Probiotics Once Daily Digestive Immune 30 Billion 30 Vegetarian Capsules โปรไบโอติก,Garden of Life,Garden of Life,Health_Invested,100483296157,Supplements,Immunity,10100869|4087|8977|8987,2300.0,1990.0,13.5,THB,5,5 ชิ้น,5.0,3,yes,no,เชียงใหม่,https://www.lazada.co.th/products/pdp-i5155817898.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,4986447887,21027138901,"ผลิตภัณฑ์อาหารเสริม Cfuful Probiotics for Women and Men - 200 Billion CFU 12 Strains Probiotic for Digestive Immune & Gut Health, with Organic Prebiotic Shelf Stable Probiotic Supplement for Bloating 2 Month Supply",Unbranded,No Brand,Healthcraft,100507280583,Supplements,Immunity,10100869|4087|8977|8987,1590.0,1590.0,0.0,THB,5,5 ชิ้น,5.0,1,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i4986447887.html,shop-immune-system|probiotic,2026-09-04T12:30:20
2026-09-04,lazada,16085310182,126701560957,"Swanson, Oral Probiotic Formula, Natural Strawberry 3 Billion CFU, 30 Chew Tablets",Swanson,Swanson,TonTuBut888,100333312438,Supplements,Immunity,10100869|4087|8977|8987,848.0,848.0,0.0,THB,,,5.0,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i16085310182.html,shop-immune-system|probiotic,2026-09-04T12:30:20
