date,prev_date,platform,item_id,product_name,brand_name,seller_name,subcategory,prev_retail,retail_price,prev_promo,promo_price,promo_change,promo_change_pct,prev_discount_pct,discount_pct,discount_pct_change,units_sold_delta,status,promo_event,variant_changed,prev_sku_id,sku_id,url
2026-09-18,2026-08-29,lazada,4455112658,"Nature's Bounty, Acidophilus Probiotic พร้อมส่ง โพรไบโอติกส์",Nature's Bounty,beevivace,Digestive Care,559.0,559.0,425.0,559.0,134.0,31.5,24.0,0.0,-24.0,0.0,price_rise,ended,no,17921806886,17921806886,https://www.lazada.co.th/products/pdp-i4455112658.html
2026-09-18,2026-09-17,lazada,5738353114,Tecepec 60 พันล้านโปรไบโอติก Lactobacillus plantarum + Lactobacillus paracasei ปรับสมดุลกระเพาะและลําไส้อย่างอ่อนโยน สําหรับคนวัยกลางคนและผู้สูงอายุ!,Tecepec,3EbQOv3j,Digestive Care,339.99,339.99,129.02,169.99,40.97,31.8,62.1,50.0,-12.1,0.0,price_rise,shallower,no,24455300254,24455300254,https://www.lazada.co.th/products/pdp-i5738353114.html
2026-09-18,2026-09-17,lazada,5645181839,Softher Probiotic Capsules โพรไบโอติก แคปซูล ปรับปรุงการย่อยอาหาร พรีไบโอติก อาหารเสริม ปรับปรุง ท้องอืด ใช้สําหรับ ลดกลิ่นปาก จุลินทรีย์ที่สมดุล 120 softgels,SOFTHER HEALTHY CHOICES,SOFTHER HEALTHY CHOICES,Digestive Care,2436.0,2436.0,456.75,609.0,152.25,33.3,81.2,75.0,-6.2,0.0,price_rise,shallower,no,24068285807,24068285807,https://www.lazada.co.th/products/pdp-i5645181839.html
2026-09-18,2026-09-17,lazada,3732370874,อาหารตอนนี้โปรไบโอติกป้องกัน90แคปซูลผัก,PINK COCO,Top Mall - HK,Multivitamins,2253.53,2253.53,1571.06,2128.42,557.36,35.5,30.3,5.6,-24.7,,price_rise,shallower,no,14154298124,14154298124,https://www.lazada.co.th/products/pdp-i3732370874.html
2026-09-18,2026-09-17,lazada,5566954850,POSH Medica บลาดี้มายา Blady maya โพรไบโอติก (ตรา พอช)(ผลิตภัณฑ์เสริมอาหาร),Posh Medica,Posh Medica,Well Being Sets,234.0,234.0,149.0,209.0,60.0,40.3,36.3,10.7,-25.6,1.0,price_rise,shallower,no,23680366756,23680366756,https://www.lazada.co.th/products/pdp-i5566954850.html
2026-09-18,2026-09-17,lazada,16224921215,🩷 โพรไบโอติกส์ เพื่อความสมดุลของผู้หญิงวัยทอง 🌿 ดูแลลําไส้และสุขภาพองค์รวม สดใสทุกวัน ✨,Unbranded,5GXPeaBk,Women's Health,757.24,1069.78,378.62,534.89,156.27,41.3,50.0,50.0,0.0,,price_rise,none,no,127429777035,127429777035,https://www.lazada.co.th/products/pdp-i16224921215.html
2026-09-18,2026-09-17,lazada,5877948491,ใหม่ Dary Vit Probiotic Balanz ดารี่ วิต อาหารเสริม โพรไบโอติก บาลานซ์ ขนาด 30 แคปซูล 1 กระปุก,DARY VIT,Gifto Store,Women's Health,199.0,199.0,119.0,169.0,50.0,42.0,40.2,15.1,-25.1,,price_rise,shallower,no,25053373988,25053373988,https://www.lazada.co.th/products/pdp-i5877948491.html
2026-09-18,2026-09-17,lazada,16215321424,มูลิที วิตามินบีคอมเพล็กซ์ 120 แคปซูล เสริมสร้างภูมิคุ้มกัน ระบบประสาท พลังงาน และช่วยกระตุ้นการเผาผลาญ,Unbranded,Uncle Cefuroxime,Multivitamins,455.0,455.0,137.9,197.0,59.1,42.9,69.7,56.7,-13.0,1.0,price_rise,shallower,no,127389505339,127389505339,https://www.lazada.co.th/products/pdp-i16215321424.html
2026-09-18,2026-09-17,lazada,4788520851,💥ส่งฟรี !!💥(ซื้อคู่=60 แคปซูล)VITAMORES Probio-Capsule ผลิตภัณฑ์เสริมอาหาร โพไบโอติก ชนิดแคปซูล เพื่อนแท้ของระบบทางเดินอาหาร 1 กระปุก บรรจุ 30 แคปซูล,Vitamores,Vitamores Vitamins,Digestive Care,698.0,698.0,205.0,293.0,88.0,42.9,70.6,58.0,-12.6,0.0,price_rise,shallower,no,19773344805,19773344805,https://www.lazada.co.th/products/pdp-i4788520851.html
2026-09-18,2026-09-17,lazada,16126511281,Dary Vit Jelly Probiotic grape flavour ดารี วิต เจลลี่ โพรไบโอติก กลิ่นองุ่น 1 แพ็ค (7 ซอง),DARY VIT,NPSP Store,Digestive Care,299.0,299.0,76.0,109.0,33.0,43.4,74.6,63.5,-11.1,0.0,price_rise,shallower,no,127067228666,127067228666,https://www.lazada.co.th/products/pdp-i16126511281.html
2026-09-18,2026-09-17,lazada,147630737,💥ส่งฟรี !!💥(ซื้อคู่=60 แคปซูล)VITAMORES Probio-Capsule ผลิตภัณฑ์เสริมอาหาร โพไบโอติก ชนิดแคปซูล เพื่อนแท้ของระบบทางเดินอาหาร 1 กระปุก บรรจุ 30 แคปซูล,Vitamores,Global Vitamores,Digestive Care,698.0,698.0,203.0,295.0,92.0,45.3,70.9,57.7,-13.2,1.0,price_rise,shallower,no,171429250,171429250,https://www.lazada.co.th/products/pdp-i147630737.html
2026-09-18,2026-09-17,lazada,709202097,💥ส่งฟรี !!💥(ซื้อคู่=60 แคปซูล) VITAMORES Probio-Capsule ผลิตภัณฑ์เสริมอาหาร โพไบโอติก ชนิดแคปซูล เพื่อนแท้ของระบบทางเดินอาหาร 1 กระปุก บรรจุ 30 แคปซูล,Vitamores,Vitamores Mall,Digestive Care,698.0,698.0,202.0,295.0,93.0,46.0,71.1,57.7,-13.4,0.0,price_rise,shallower,no,1360546895,1360546895,https://www.lazada.co.th/products/pdp-i709202097.html
2026-09-18,2026-09-17,lazada,714792077,💥ส่งฟรี !!💥(1แถม1)VITAMORES Probio-Capsule ไวต้ามอร์ส โพไบโอติก ชนิดแคปซูล เพื่อนแท้ของระบบทางเดินอาหาร 1 กระปุก บรรจุ 30 แคปซูล,Vitamores,Vita Shops,Digestive Care,698.0,698.0,201.0,295.0,94.0,46.8,71.2,57.7,-13.5,6.0,price_rise,shallower,no,1368906420,1368906420,https://www.lazada.co.th/products/pdp-i714792077.html
2026-09-18,2026-09-17,lazada,5754156531,Ozmolts Probiotic Gummies โปรไบโอติก แบคทีเรียอินทรีย์ ลูกอมอ่อน Effective absorption Probiostic Supplements Blueberry เพิ่มการเคลื่อนไหวของลําไส้ Digestive Health,QiuMi,Qiumi Healthy,Digestive Care,975.0,975.0,128.7,195.0,66.3,51.5,86.8,80.0,-6.8,0.0,price_rise,shallower,no,24620599625,24620599625,https://www.lazada.co.th/products/pdp-i5754156531.html
2026-09-18,2026-09-17,lazada,5715447380,Nature's Way เนเจอร์สเวย์ กัมมี่โพรไบโอติกส์ โปรไบโอติก 30S,Nature's Way,Boots,Multivitamins,449.0,449.0,235.0,449.0,214.0,91.1,47.7,0.0,-47.7,0.0,price_rise,ended,no,24369112299,24369112299,https://www.lazada.co.th/products/pdp-i5715447380.html
2026-09-18,2026-09-17,lazada,4833018092,🚚ส่งฟรี🔥 (1แถม1) Truvitar Probio-Capsule อาหารเสริม โพรไบโอ-แคปซูล 1 กระปุก 30 แคปซูล ฟื้นฟูการทํางานของระบบขับถ่าย ปรับสมดุลของทางเดินอาหาร,TRUVITAR,Truvitar Vitamins,All Probiotic (search),661.0,661.0,254.0,550.0,296.0,116.5,61.6,16.8,-44.8,0.0,price_rise,shallower,no,20150323511,20150323511,https://www.lazada.co.th/products/pdp-i4833018092.html
2026-09-18,2026-09-17,lazada,4878158276,🚚ส่งฟรี🔥 (1แถม1) Truvitar Probio-Capsule อาหารเสริม โพรไบโอ-แคปซูล 1 กระปุก 30 แคปซูล ฟื้นฟูการทํางานของระบบขับถ่าย ปรับสมดุลของทางเดินอาหาร,TRUVITAR,TruvitarPlus,Digestive Care,661.0,661.0,227.0,550.0,323.0,142.3,65.7,16.8,-48.9,3.0,price_rise,shallower,no,20476972178,20476972178,https://www.lazada.co.th/products/pdp-i4878158276.html
2026-09-18,,lazada,16070303130,"Exp: 10/28 พร้อมส่ง 📬California Gold Nutrition PQQ 20 mg, 30 และ60 veggie softgels เติมพลังงาน ระดับลึก ฟื้นไมโตคอนเดรีย 🧬 USA",California Gold Nutrition,Ounyalukdarun,Multivitamins,,800.0,,649.0,,,,18.9,,,new,n/a,no,,127068232014,https://www.lazada.co.th/products/pdp-i16070303130.html
2026-09-18,,lazada,16266709403,โพรไบโอติก Probiotic แคปซูล Gut Balance Skin Beauty ดูแลสมดุลลําไส้,Unbranded,Nourival,Digestive Care,,800.0,,119.0,,,,85.1,,,new,n/a,no,,127587822106,https://www.lazada.co.th/products/pdp-i16266709403.html
2026-09-18,,lazada,16271047777,Probiotic สําหรับผู้หญิง สําหรับช่องคลอด,Unbranded,The Health Thailand,Women's Health,,1599.0,,1099.0,,,,31.3,,,new,n/a,no,,127586169116,https://www.lazada.co.th/products/pdp-i16271047777.html
2026-09-18,,lazada,3042261592,Blackmores Probiotics+ Women health บํารุงสําหรับผู้หญิง ปรับสมดุลน้องสาว ตกขาว คัน กลิ่น (30 Capsules),Blackmores,AussieWombat,Women's Health,,550.0,,550.0,,,,0.0,,,new,n/a,no,,11150070146,https://www.lazada.co.th/products/pdp-i3042261592.html
2026-09-18,,lazada,3615791895,นิวทริไลท์ โพรไบโอติก Nutrilite Botanical Beverage Mix Chicory Root Extract with Probiotics,NUTRILITE,DISNEYMO,Immunity,,1900.0,,1650.0,,,,13.2,,,new,n/a,no,,13549259856,https://www.lazada.co.th/products/pdp-i3615791895.html
2026-09-18,,lazada,4025606481,MEGA We Care AB Pre & Pro 10 Sachets/box เมก้า วีแคร์ เอ บี พรี แอนด์ โพร ผลิตภัณฑ์เสริมอาหาร โพรไบโอติก 1 กล่อง บรรจุ 10 ซอง,Mega We Care,LAB Pharmacy,Well Being Sets,,450.0,,415.0,,,,7.8,,,new,n/a,no,,15636545563,https://www.lazada.co.th/products/pdp-i4025606481.html
2026-09-18,,lazada,4164272794,UBLAC Bacillus coagulans 10mg ยูแบล็ค โพรไบโอติก (ผลิตภัณฑ์เสริมอาหาร) ท้องอืด ท้องเฟ้อ ขับถ่าย 1กล่อง/30เเคปซูล,Premium,BLUEBEARBAR,Digestive Care,,475.0,,475.0,,,,0.0,,,new,n/a,no,,16359038840,https://www.lazada.co.th/products/pdp-i4164272794.html
2026-09-18,,lazada,4386806331,โพรไบโอติกสําหรับเด็ก I am probiotics นําเข้าจากเกาหลี เด็กถ่ายยาก ภูมิแพ้ผิวหนัง ป่วยบ่อย จุลินทรีย์มีชีวิต,Bebesolution,TOBBY SHOP,Digestive Care,,690.0,,690.0,,,,0.0,,,new,n/a,no,,17470166431,https://www.lazada.co.th/products/pdp-i4386806331.html
2026-09-18,,lazada,5048755360,￼ส่งฟรี 20 ซอง ของแท้+พร้อมส่ง+วูม่า บาลานซ์พรีและโพรไบโอติกส์ Woma ' Balance ลดตกขาว ปรับสมดุลน้องสาว,Unbranded,"Saruda Surungrueang co.,",Women's Health,,179.0,,179.0,,,,0.0,,,new,n/a,no,,21347532874,https://www.lazada.co.th/products/pdp-i5048755360.html
2026-09-18,,lazada,5083582145,"อาหารเสริมโปรไบโอติก 60 พันล้าน CFU, การเปิดตัวแบบกําหนดเป้าหมาย, ประโยชน์ต่อสุขภาพทางเดินอาหาร, ก๊าซและท้องอืด, การสนับสนุนระบบภูมิคุ้มกัน",Daitea,CoastalCanvas Finds11,Digestive Care,,339.29,,147.4,,,,56.6,,,new,n/a,no,,21448704390,https://www.lazada.co.th/products/pdp-i5083582145.html
2026-09-18,,lazada,5121924425,โพรไบโอติก 10 พลัส กิฟฟารีน ลําไส้ การขับถ่าย,Giffarine,Giffarine Extra,Well Being Sets,,790.0,,632.0,,,,20.0,,,new,n/a,no,,21614495450,https://www.lazada.co.th/products/pdp-i5121924425.html
2026-09-18,,lazada,5280164761,"SWISSE สวิสเซ ( CRANBERRY , DAILY BALANCE PROBIOTIC , MULTIVITAMIN , ODOURLESS FISH OIL , LUTEIN PRO+ )ผลิตภัณฑ์เสริมอาหาร มีหลายตัวให้เลือกซื้อ",Swisse,BLUEBEARBAR,Well Being Sets,,669.0,,669.0,,,,0.0,,,new,n/a,no,,23183376749,https://www.lazada.co.th/products/pdp-i5280164761.html
2026-09-18,,lazada,5388049464,Posh พอช เมดิก้า โพรไบโอติก ซี แฮร์ 6 ซอง บํารุงเส้นผม บํารุงผม ปรับลําไส้,Posh,katewonder,Immunity,,199.0,,159.0,,,,20.1,,,new,n/a,no,,22882270042,https://www.lazada.co.th/products/pdp-i5388049464.html
2026-09-18,,lazada,5423495388,ภู่หลานแคปซูล ส่งด่วนฟรี โดยหมอยุ้ย มีเก็บเงินปลายทาง,ภู่หลาน,ภู่หลานดูแลสุขภาพ,Well Being Sets,,1800.0,,1800.0,,,,0.0,,,new,n/a,no,,23042499331,https://www.lazada.co.th/products/pdp-i5423495388.html
2026-09-18,,lazada,5690165751,Nuskin Probio Pcc Probiotics 30 Capsules โปรไบโอติก,Jeunesse,Gegood,Digestive Care,,1000.0,,1000.0,,,,0.0,,,new,n/a,no,,24267994051,https://www.lazada.co.th/products/pdp-i5690165751.html
2026-09-18,,lazada,5777347154,🔥ของแท้ ส่งทุกวัน LACTOFIT DIET โพรไบโอติก สูตรลดน้ําหนัก พรีเมียม 60 ซอง,Lacto-Fit,Nana Shop Korea,All Probiotic (search),,790.0,,599.0,,,,24.2,,,new,n/a,no,,24593688531,https://www.lazada.co.th/products/pdp-i5777347154.html
2026-09-18,,lazada,5783232493,KIRKLAND Women's Probiotics Capsules|บรรเทาอาการไม่สบายลําไส้|ป้องกันการอักเสบทางนรีเวช,Unbranded,Pure Well,All Probiotic (search),,650.07,,322.0,,,,50.5,,,new,n/a,no,,24616385288,https://www.lazada.co.th/products/pdp-i5783232493.html
2026-09-18,,lazada,5789585306,[SET] Feruna ฟีรูน่าเซตคู่ดูแลลําไส้ ปรับสมดุล ลดแน่น กรดไหลย้อน : Probio + Acumin,Activa แอคทิว่า,ACTIVA HEALTHCARE,Women's Health,,1600.0,,990.0,,,,38.1,,,new,n/a,no,,24651482059,https://www.lazada.co.th/products/pdp-i5789585306.html
2026-09-18,,lazada,5829639438,แคปซูลโปรไบโอติก 30/60/120 เม็ด + เอนไซม์ย่อยอาหาร - ปรับปรุงความสะดวกสบายในการย่อยอาหารและส่งเสริมการดูดซึมสารอาหาร,pslalae,ร้านวีไอพีวิตามินธรรมชาติ,Digestive Care,,384.0,,192.0,,,,50.0,,,new,n/a,no,,24815550302,https://www.lazada.co.th/products/pdp-i5829639438.html
2026-09-18,,lazada,5876723165,Doctor's Recipes Probiotic + Prebiotic สําหรับผู้หญิง 10 สายพันธุ์ 70 พันล้านตัว ขนาด 30 แคปซูล,Doctor Recipe,The Health Thailand,Women's Health,,1399.0,,1150.0,,,,17.8,,,new,n/a,no,,25043170564,https://www.lazada.co.th/products/pdp-i5876723165.html
2026-09-18,,lazada,5940554019,[Bestseller] Woma' Balance อาหารเสริมโพรไบโอติก บํารุงสุขภาพจุดซ่อนเร้นและร่างกาย,Unbranded,luwaixuanhn,Women's Health,,299.0,,259.0,,,,13.4,,,new,n/a,no,,25469046559,https://www.lazada.co.th/products/pdp-i5940554019.html
2026-09-18,,lazada,6039711625,"Once Daily Women's/Men's, Dr. Formulated Probiotics, 30 capsules โพรไบโอติกส์",Unbranded,Healthy House 2,Digestive Care,,1780.0,,1490.0,,,,16.3,,,new,n/a,no,,26167612982,https://www.lazada.co.th/products/pdp-i6039711625.html
2026-09-18,,lazada,6048513523,[เซต12กล่องแถมฟรีชุดตรวจ] Modgut Probiotics ++ โพรไบโอติกส์ พรีไบโอติกส์ โพสต์ไบโอติกส์ ตอบโจทย์ครบตามอาการของคุณ,modgut,modgut.th,Well Being Sets,,35790.0,,27900.0,,,,22.0,,,new,n/a,no,,26233876547,https://www.lazada.co.th/products/pdp-i6048513523.html
2026-09-18,2026-09-17,lazada,1377342157,ITok ไอทอคซ์ Detox 4 กล่อง แท้ 1กล่อง10ซอง จากบริษัทถูกสุด ชาหมักออร์แกนิคกลิ่นมะลิ ธรรมชาติ ดีท๊อก ไม่ปวดบิด แก้ท้องผูก ล้างลําไส้ Wealth Mall,ITOK,Wealth Mall,Detoxification,1221.0,,1221.0,,,,0.0,,,,gone,n/a,no,3500172783,3500172783,https://www.lazada.co.th/products/pdp-i1377342157.html
2026-09-18,2026-09-17,lazada,1531572600,ผลิตภัณฑ์อาหารเสริม โพรไบโอติก ขจัดกลิ่นปาก ปรับสมดุลการขับถ่าย (1 กล่อง 7ซอง) Greater,Greater Pharma,Greater Pharma,Well Being Sets,350.0,,305.0,,,,12.9,,,,gone,n/a,no,4106278183,4106278183,https://www.lazada.co.th/products/pdp-i1531572600.html
2026-09-18,2026-09-17,lazada,16046430615,KET8 Daily 10 Probiotics IM-MU เก็ท เอ้ท เดลี่ 10 โพรไบโอติกส์ อิม-มู,ardermis,ardermis & Uderma,Immunity,790.0,,450.0,,,,43.0,,,,gone,n/a,no,126227820451,126227820451,https://www.lazada.co.th/products/pdp-i16046430615.html
2026-09-18,2026-09-17,lazada,16046646450,[Pro แพ็คคู่] KET8 Daily 10 Probiotics IM-MU เก็ท เอ้ท เดลี่ 10 โพรไบโอติกส์ อิม-มู,ardermis,ardermis & Uderma,Immunity,1580.0,,788.0,,,,50.1,,,,gone,n/a,no,126228752772,126228752772,https://www.lazada.co.th/products/pdp-i16046646450.html
2026-09-18,2026-09-17,lazada,16051689938,Prozeus 15 โพรซิอุส 15 โพรไบโอติก+พรีไบโอติก ชนิดผง กลิ่นลิ้นจี่ / Prozeus Pink / รีเจน (30 ซอง) [DKP],Prozeus,DKP_Pharma,Multivitamins,1075.74,,963.75,,,,10.4,,,,gone,n/a,no,126269037395,126269037395,https://www.lazada.co.th/products/pdp-i16051689938.html
2026-09-18,2026-09-17,lazada,16051837300,Prozeus 15 โพรซิอุส 15 โพรไบโอติก+พรีไบโอติก ชนิดผง กลิ่นลิ้นจี่ / Prozeus Pink / รีเจน (30 ซอง) [WE],Prozeus,Wecare4U-Healthcare,Multivitamins,1054.64,,944.85,,,,10.4,,,,gone,n/a,no,126271090118,126271090118,https://www.lazada.co.th/products/pdp-i16051837300.html
2026-09-18,2026-09-17,lazada,16054563070,PROBIOWA โปรไบโอว่า | Probiotics โปรไบโอติก 5 สายพันธุ์ แก้ ตกขาว คัน กลิ่น,PRESIVA,Presiva Store,Immunity,1300.0,,1300.0,,,,0.0,,,,gone,n/a,no,126311825796,126311825796,https://www.lazada.co.th/products/pdp-i16054563070.html
2026-09-18,2026-09-17,lazada,16058700245,[3 แถม 1] DLACTO Women's Probiotic โพรไบโอติกส์ สุขภาพน้องสาว อารมณ์ดี ไม่เหวี่ยงวีน,MANA,MANA NATURE,Digestive Care,2780.0,,1090.0,,,,60.8,,,,gone,n/a,no,126384673989,126384673989,https://www.lazada.co.th/products/pdp-i16058700245.html
2026-09-18,2026-09-17,lazada,16072417560,ใหม่!ของแท้100% Nature's Truth Apple Cider Vinegar ACV แบบเม็ด 1200mg 200 เม็ดน้ําส้มสายชูหมักจากแอปเปิ้ล[นําเข้าUSA],Nature's Truth,Beauty_To_Go,Detoxification,605.0,,605.0,,,,0.0,,,,gone,n/a,no,126592886226,126592886226,https://www.lazada.co.th/products/pdp-i16072417560.html
2026-09-18,2026-09-17,lazada,16076752662,"NOW Foods, Saccharomyces Boulardii, Probiotic , 5 Billion CFU, 60 Veg Capsules",Now Foods,hairhairfiber,Immunity,1048.0,,1048.0,,,,0.0,,,,gone,n/a,no,126626771908,126626771908,https://www.lazada.co.th/products/pdp-i16076752662.html
2026-09-18,2026-09-17,lazada,16078497422,POSH เจลลี่บลาดี้ โพรไบโอติก (ตรา พอช),Unbranded,Dogfood,Well Being Sets,199.0,,199.0,,,,0.0,,,,gone,n/a,no,,126643192573,https://www.lazada.co.th/products/pdp-i16078497422.html
2026-09-18,2026-09-17,lazada,16079493335,ซูเปอร์ เคลียร์ โปรไบโอ (Suuper Clear Probio) โปรไบโอติกส์ + พรีไบโอติกส์ (Probiotics + Prebiotics) - Super You,SUPER CLEAR,โยมิตรบิวตี้9988,Immunity,439.0,,439.0,,,,0.0,,,,gone,n/a,no,126642661709,126642661709,https://www.lazada.co.th/products/pdp-i16079493335.html
2026-09-18,2026-09-17,lazada,16079580871,DR.LAB W Probiotics โพรไบโอติก แลคโตบาซิลลัส ตกขาวบ่อย ปรับสมดุลร่างกาย สูตรเฉพาะผู้หญิง I นําเข้าจากอเมริกา,Unbranded,Bangkok Health Shop,Women's Health,2670.0,,754.0,,,,71.8,,,,gone,n/a,no,126653378161,126653378161,https://www.lazada.co.th/products/pdp-i16079580871.html
2026-09-18,2026-09-17,lazada,16084158161,"21st Century, Cranberry Plus Probiotic, 60 Tablets",21st Century,hairhairfiber,Immunity,748.0,,748.0,,,,0.0,,,,gone,n/a,no,,126688312358,https://www.lazada.co.th/products/pdp-i16084158161.html
2026-09-18,2026-09-17,lazada,16089176659,โพรไบโอติก กิฟฟารีน ช่วยขับถ่าย มีจุลินทรีย์โพรไบโอติก 10 สายพันธุ์ Probiotic Giffarine,Giffarine,Tangkwar.Giffarine,Immunity,790.0,,632.0,,,,20.0,,,,gone,n/a,no,126728075196,126728075196,https://www.lazada.co.th/products/pdp-i16089176659.html
2026-09-18,2026-09-17,lazada,16092460451,🍇🍒🍎Lunary. วิตามินผลไม้ ลูน่า ช่วยดีท็อกซ์..(1แถม1)🍊🥝,Unbranded,Candy shop.01,Detoxification,385.0,,385.0,,,,0.0,,,,gone,n/a,no,126757077270,126757077270,https://www.lazada.co.th/products/pdp-i16092460451.html
2026-09-18,2026-09-17,lazada,16111544554,Now probiotic -10 25 billion โพรไบโอติกส์ จุลินทรีย์ชนิดดี เหมาะกับผู้ที่ใส่ใจการดูแลสุขภาพทางเดินอาหาร 100 Caps,Now Foods,ตัวแทนจัดซื้อต่างประเทศ,Multivitamins,1598.0,,671.0,,,,58.0,,,,gone,n/a,no,126970084028,126970084028,https://www.lazada.co.th/products/pdp-i16111544554.html
2026-09-18,2026-09-17,lazada,16117961605,แคปซูลเสริมอาหารโปรไบโอติกสําหรับวัยหมดประจําเดือน - อุดมด้วยเรสเวอราทรอล แบล็คโคฮอช และบิฟิโดแบคทีเรียม แลคติส - ช่วยรักษาสมดุลฮอร์โมนและสุขภาพลําไส้ - 120 แคปซูล,Unbranded,ร้านวีไอพีวิตามินธรรมชาติ,Women's Health,757.0,,329.8,,,,56.4,,,,gone,n/a,no,127015393927,127015393927,https://www.lazada.co.th/products/pdp-i16117961605.html
2026-09-18,2026-09-17,lazada,16118548174,วูม่าบาลานซ์ อาหารเสริมสําหรับผู้หญิง | ด้วยโพรไบโอติกส์ ล้านสายพันธุ์,Unbranded,qecIeNJf,Women's Health,223.0,,223.0,,,,0.0,,,,gone,n/a,no,,127016441731,https://www.lazada.co.th/products/pdp-i16118548174.html
2026-09-18,2026-09-17,lazada,16120043062,VAGEEN 500mg MSP วาจีน 1 กล่อง 30 Capsules (โปรไบโอติกสําหรับผู้หญิง) แบคทีเรีย คัน เชื้อราช่องคลอด,MSP,Vitein Vitamin,Women's Health,585.0,,585.0,,,,0.0,,,,gone,n/a,no,,127039436369,https://www.lazada.co.th/products/pdp-i16120043062.html
2026-09-18,2026-09-17,lazada,16121633144,Labfiber Prebiotics ล้างสารพิษที่ตกค้างในลําไส้ 1 กล่อง,Unbranded,Wow Vitamin 979,Detoxification,439.0,,389.0,,,,11.4,,,,gone,n/a,no,127050052489,127050052489,https://www.lazada.co.th/products/pdp-i16121633144.html
2026-09-18,2026-09-17,lazada,16121932461,[SET] 3 กล่อง I คลอโรฟิลล์ จากสารสกัดอัลฟัลฟ่า Chlorophyll Matcha รสมัทฉะชาเขียวแท้ จากผงชาเขียวเข้มข้นบดทั้งใบ (30 ซอง),Unbranded,JOINLAB,Detoxification,2070.0,,749.0,,,,63.8,,,,gone,n/a,no,127050618926,127050618926,https://www.lazada.co.th/products/pdp-i16121932461.html
2026-09-18,2026-09-17,lazada,16124584751,Dary Vit Jelly Probiotic Grape Flavour ดารี่ วิต เจลลี่ โพรไบโอติก กลิ่นองุ่น 15 กรัม 7 ซอง,DARY VIT,Dary Vit Store,Digestive Care,399.0,,101.0,,,,74.7,,,,gone,n/a,no,127060520911,127060520911,https://www.lazada.co.th/products/pdp-i16124584751.html
2026-09-18,2026-09-17,lazada,16125580296,CEO FACTORY 10 Probiotics ซีอีโอ แฟคตอรี่ โพรไบโอติก 10 สายพันธุ์ ผลิตภัณฑ์เสริมอาหาร ช่วยดูแลสุขภาพแบบองค์รวม,CEO,THHEALTH PHARMA,Immunity,690.0,,690.0,,,,0.0,,,,gone,n/a,no,127063600710,127063600710,https://www.lazada.co.th/products/pdp-i16125580296.html
2026-09-18,2026-09-17,lazada,16126397448,GPO PROBIOTICS 30 CAPSULES โพรไบโอติกส์ องค์การเภสัชกรรม,GPO,Warehouse Pharmacy,Digestive Care,259.0,,259.0,,,,0.0,,,,gone,n/a,no,127067364655,127067364655,https://www.lazada.co.th/products/pdp-i16126397448.html
2026-09-18,2026-09-17,lazada,16127283693,Mason Natural Probiotic - ผลิตภัณฑ์อาหารเสริม โพรไบโอติก ปรับสมดุล สูตร Synbiotic (40 แคปซูล),Mason Natural,Masonnatural TH,Digestive Care,2160.0,,1800.0,,,,16.7,,,,gone,n/a,no,127071084527,127071084527,https://www.lazada.co.th/products/pdp-i16127283693.html
2026-09-18,2026-09-17,lazada,16138239415,BioGaia Chewable Tablets(10เม็ด) โพรไบโอติกไบโอกาย่า เม็ดเคี้ยว yd,BioGaia,yindeeshop124,Detoxification,700.0,,507.0,,,,27.6,,,,gone,n/a,no,,127109952893,https://www.lazada.co.th/products/pdp-i16138239415.html
2026-09-18,2026-09-17,lazada,16140314340,LACTO-FIT โปรไบโอติกอันดับ 1 จากเกาหลี 🇰🇷 (1 กล่อง บรรจุ 50 ซอง) ✨ ไม่มีน้ําตาล ไม่อ้วน,Lacto-Fit,TrendyChilli,Detoxification,1450.0,,499.0,,,,65.6,,,,gone,n/a,no,127104683675,127104683675,https://www.lazada.co.th/products/pdp-i16140314340.html
2026-09-18,2026-09-17,lazada,16147479115,Bronson Men's Probiotic 50 Billion CFU + Prebiotic Capsules แคปซูลโปรไบโอติกและพรีไบโอติกมีประโยชน์ต่อสุขภาพระบบย่อยอาหาร,Unbranded,WellOrigin,Digestive Care,700.0,,369.0,,,,47.3,,,,gone,n/a,no,127125235364,127125235364,https://www.lazada.co.th/products/pdp-i16147479115.html
2026-09-18,2026-09-17,lazada,16156141348,[โปร 1 แพ็ค] BioActive+ TriBiotic28 มากกว่า โพรไบโอติกส์ จุลินทรีย์รวม 28 ชนิด 15 ซอง,BioActive+,BioActive Brand,Well Being Sets,890.0,,690.0,,,,22.5,,,,gone,n/a,no,127163116061,127163116061,https://www.lazada.co.th/products/pdp-i16156141348.html
2026-09-18,2026-09-17,lazada,16158520369,วิตอะเดย์ วิตามิน โพรไบโอติก 480 มล. (ยกลัง 24 ขวด),Unbranded,YAl0v3zy,Multivitamins,1278.0,,1150.2,,,,10.0,,,,gone,n/a,no,127154701632,127154701632,https://www.lazada.co.th/products/pdp-i16158520369.html
2026-09-18,2026-09-17,lazada,16158625222,Muscle Pharm Essentials Multi-V+ 90 Tablets วิตามินรวมสําหรับนักกีฬา เพิ่มพลังงาน ประสิทธิภาพ และสุขภาพ วิตามินรวมสําหรับผู้ชายและผู้หญิง รับประทานทุกวัน พร้อมแร่ธาตุและโปรไบโอติกส์,Muscle Pharm,TOPFIT,Multivitamins,1564.5,,1040.0,,,,33.5,,,,gone,n/a,no,127171252676,127171252676,https://www.lazada.co.th/products/pdp-i16158625222.html
