date,brand_name,sku_count,median_promo_price,min_promo_price,avg_discount_pct,promo_sku_count,avg_rating,total_reviews,units_sold_total,units_sold_delta,revenue_proxy,share_of_shelf_pct,promo_penetration_pct
2026-08-18,ardermis,2,619.0,450.0,46.5,2,5.0,1,0,0,0.0,0.2,100.0
2026-08-18,life plus,2,299.5,279.0,6.4,1,5.0,59,226,4,1280.0,0.2,50.0
2026-08-18,Suntory,2,3780.0,1890.0,0.0,0,5.0,6,29,0,0.0,0.2,0.0
2026-08-18,Didacat,2,143.91,143.42,56.5,2,4.49,89,202,1,144.41,0.2,100.0
2026-08-18,GPGP GreenPeople,2,214.0,159.0,37.8,2,4.95,928,2037,1,159.0,0.2,100.0
2026-08-18,Mega We Care,2,288.0,270.0,0.0,0,5.0,1,7,0,0.0,0.2,0.0
2026-08-18,Kenofor,2,144.88,143.39,59.0,2,5.0,5,9,0,0.0,0.2,100.0
2026-08-18,Combif,2,530.0,456.0,22.8,1,5.0,6,83,0,0.0,0.2,50.0
2026-08-18,Beworths,2,274.0,269.0,60.0,2,5.0,2,7,0,0.0,0.2,100.0
2026-08-18,Dr.CBD,2,54.0,9.0,82.4,2,5.0,14,65,0,0.0,0.2,100.0
2026-08-18,Wink white,2,320.0,320.0,29.6,2,,0,0,0,0.0,0.2,100.0
2026-08-18,Verena,2,214.0,188.0,74.1,2,4.98,214,1886,0,0.0,0.2,100.0
2026-08-18,Amway,2,1554.5,1520.0,11.3,2,4.93,185,662,0,0.0,0.2,100.0
2026-08-18,Memories,2,1400.6,1306.6,25.9,2,4.96,397,908,1,1306.6,0.2,100.0
2026-08-18,Seres,2,122.0,122.0,0.0,0,4.98,1007,2173,1,122.0,0.2,0.0
2026-08-18,ORGANIC SEEDS,2,789.0,690.0,20.5,2,5.0,218,757,2,1380.0,0.2,100.0
2026-08-18,V-Vel Probiotics (วีเวลโปรไบโอติกส์),2,695.0,490.0,70.7,2,5.0,2,5,0,0.0,0.2,100.0
2026-08-18,bioCRAFT,2,1270.0,950.0,0.0,0,4.99,292,738,0,0.0,0.2,0.0
2026-08-18,PARADIGM,2,529.5,524.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-18,Dream Nature,2,304.0,289.0,43.2,2,4.94,108,452,0,0.0,0.2,100.0
2026-08-18,Biothentic,2,349.0,119.0,60.5,2,4.92,63,161,0,0.0,0.2,100.0
2026-08-18,Frend (เฟรนด์),2,940.0,490.0,21.4,2,4.92,308,1234,1,490.0,0.2,100.0
2026-08-18,MEMBERK,2,253.0,107.0,31.1,2,5.0,30,53,0,0.0,0.2,100.0
2026-08-18,LABLIBRARY,2,393.5,328.0,14.7,1,4.7,4394,12369,0,0.0,0.2,50.0
2026-08-18,Balincer,2,174.79,147.52,55.8,2,4.94,516,1314,1,147.52,0.2,100.0
2026-08-18,Atomy,2,1204.5,1009.0,0.0,0,5.0,3,13,0,0.0,0.2,0.0
2026-08-18,Activa แอคทิว่า,2,590.0,590.0,26.2,2,4.96,602,1177,0,0.0,0.2,100.0
2026-08-18,PrimaNest,2,585.5,580.0,27.2,1,5.0,10,59,0,0.0,0.2,50.0
2026-08-18,AGLAM,2,194.0,179.0,15.1,1,5.0,98,201,1,209.0,0.2,50.0
2026-08-18,Vikkaskincare,2,1788.0,1788.0,33.0,2,5.0,445,956,1,1788.0,0.2,100.0
2026-08-18,Vida,2,279.0,279.0,44.1,2,4.98,960,2621,100,27900.0,0.2,100.0
2026-08-18,BAT,2,399.0,399.0,49.5,2,4.97,436,1253,1,399.0,0.2,100.0
2026-08-18,The Longevist,2,2600.0,1800.0,12.5,2,5.0,16,38,0,0.0,0.2,100.0
2026-08-18,maemaiplengthai,2,559.0,119.0,70.8,2,5.0,6,30,0,0.0,0.2,100.0
2026-08-18,elevit,2,874.5,820.0,8.0,2,5.0,3,40,0,0.0,0.2,100.0
2026-08-18,Tecepec,2,170.49,169.99,50.0,2,4.98,52,203,1,169.99,0.2,100.0
2026-08-18,Dicoflor,2,1072.5,745.0,2.9,1,,0,0,0,0.0,0.2,50.0
2026-08-18,NOLA SUPERFOODS,2,924.5,750.0,21.2,2,4.88,14,85,0,0.0,0.2,100.0
2026-08-18,Wink White Thailand,2,250.0,250.0,50.0,2,5.0,57,161,1,250.0,0.2,100.0
2026-08-18,Plukaow Plus(พ่อทองชิด),2,689.0,490.0,0.0,0,4.97,21,37,0,0.0,0.2,0.0
2026-08-18,Prove+,2,3518.5,2852.0,9.0,2,5.0,1,10,0,0.0,0.2,100.0
2026-08-18,ปัจจัยชีวี,1,399.0,399.0,42.9,1,4.81,201,846,0,0.0,0.1,100.0
2026-08-18,Total:flora,1,699.0,699.0,41.7,1,5.0,37,150,0,0.0,0.1,100.0
2026-08-18,Naturebelle,1,1610.0,1610.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,Klearly,1,399.0,399.0,0.0,0,5.0,7,23,0,0.0,0.1,0.0
2026-08-18,New Life Spectrum,1,799.0,799.0,32.9,1,5.0,3,7,0,0.0,0.1,100.0
2026-08-18,Prozeus,1,359.0,359.0,20.2,1,,0,0,0,0.0,0.1,100.0
2026-08-18,ฝนดอกไม้ (fondokmai),1,8.0,8.0,73.3,1,5.0,1,11,0,0.0,0.1,100.0
2026-08-18,Nutricost,1,750.0,750.0,15.7,1,,0,0,0,0.0,0.1,100.0
2026-08-18,SUPER CLEAR,1,439.0,439.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,jiammy,1,359.0,359.0,64.1,1,,0,0,0,0.0,0.1,100.0
2026-08-18,GMMOShopping,1,195.0,195.0,70.0,1,4.67,3,26,0,0.0,0.1,100.0
2026-08-18,Proove,1,1190.0,1190.0,7.8,1,,0,5,0,0.0,0.1,100.0
2026-08-18,Codeage,1,1950.0,1950.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,MEDIRA,1,215.0,215.0,0.0,0,5.0,1,7,0,0.0,0.1,0.0
2026-08-18,LOVE PET PROSPER,1,99.0,99.0,70.9,1,5.0,40,129,1,99.0,0.1,100.0
2026-08-18,Nature Biotec(เนเจอร์ ไบโอเทค),1,393.0,393.0,21.2,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-18,Araya,1,165.0,165.0,43.1,1,,0,0,0,0.0,0.1,100.0
2026-08-18,Nectapharma,1,690.0,690.0,50.0,1,5.0,23,107,2,1380.0,0.1,100.0
2026-08-18,UJIN,1,168.0,168.0,43.8,1,,0,0,0,0.0,0.1,100.0
2026-08-18,LUKAREE,1,169.15,169.15,71.8,1,,0,0,0,0.0,0.1,100.0
2026-08-18,Hyper Lab,1,1000.0,1000.0,56.5,1,,0,0,0,0.0,0.1,100.0
2026-08-18,Pharma Nord,1,1920.0,1920.0,0.0,0,4.98,90,317,0,0.0,0.1,0.0
2026-08-18,NATROL,1,889.0,889.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,HyperX,1,1000.0,1000.0,54.5,1,,0,0,0,0.0,0.1,100.0
2026-08-18,healthy origins,1,1585.0,1585.0,20.8,1,5.0,1,17,0,0.0,0.1,100.0
2026-08-18,OMG,1,210.0,210.0,16.0,1,4.97,455,1200,0,0.0,0.1,100.0
2026-08-18,GPO,1,290.0,290.0,0.0,0,4.98,211,954,0,0.0,0.1,0.0
2026-08-18,Fiber Mate,1,183.0,183.0,31.7,1,4.89,1091,8600,0,0.0,0.1,100.0
2026-08-18,Supplements,1,399.0,399.0,59.7,1,4.98,64,179,0,0.0,0.1,100.0
2026-08-18,Gleanline (กลีนไลน์),1,299.0,299.0,33.6,1,5.0,18,65,0,0.0,0.1,100.0
2026-08-18,PRIME,1,2240.0,2240.0,0.0,0,5.0,1,6,0,0.0,0.1,0.0
2026-08-18,Cheewa,1,119.0,119.0,20.1,1,5.0,3,15,0,0.0,0.1,100.0
2026-08-18,PROVA,1,490.0,490.0,16.9,1,4.86,14,106,0,0.0,0.1,100.0
2026-08-18,Mason Natural,1,498.0,498.0,17.0,1,5.0,9,54,0,0.0,0.1,100.0
2026-08-18,KOREAN,1,250.0,250.0,0.0,0,4.94,225,625,0,0.0,0.1,0.0
2026-08-18,Winona,1,2598.0,2598.0,18.8,1,4.97,189,442,0,0.0,0.1,100.0
2026-08-18,BlueBird,1,195.0,195.0,17.0,1,4.99,94,339,0,0.0,0.1,100.0
2026-08-18,Nutralife,1,1460.0,1460.0,8.8,1,5.0,19,96,0,0.0,0.1,100.0
2026-08-18,Posh,1,185.0,185.0,15.9,1,4.96,225,706,0,0.0,0.1,100.0
2026-08-18,Camellia,1,390.0,390.0,0.0,0,5.0,210,601,1,390.0,0.1,0.0
2026-08-18,Linhzhimin,1,819.0,819.0,31.2,1,5.0,32,87,0,0.0,0.1,100.0
2026-08-18,Proganic,1,390.0,390.0,56.2,1,4.96,778,3300,0,0.0,0.1,100.0
2026-08-18,Patar,1,160.0,160.0,0.0,0,5.0,28,66,0,0.0,0.1,0.0
2026-08-18,ATLANTA,1,119.0,119.0,0.0,0,5.0,62,210,0,0.0,0.1,0.0
2026-08-18,hepheka,1,5818.0,5818.0,20.3,1,,0,0,0,0.0,0.1,100.0
2026-08-18,Medileen,1,1300.0,1300.0,0.0,0,,0,12,0,0.0,0.1,0.0
2026-08-18,TOMIN,1,399.0,399.0,49.5,1,4.97,1937,5000,0,0.0,0.1,100.0
2026-08-18,Ririko,1,459.0,459.0,29.4,1,4.97,79,260,0,0.0,0.1,100.0
2026-08-18,Nutrilite,1,1225.0,1225.0,5.0,1,4.93,27,172,0,0.0,0.1,100.0
2026-08-18,Lish,1,2000.0,2000.0,61.5,1,4.98,199,498,0,0.0,0.1,100.0
2026-08-18,Pananchita​,1,429.0,429.0,37.8,1,5.0,6,20,0,0.0,0.1,100.0
2026-08-18,Showa Coffee,1,590.0,590.0,26.2,1,4.98,129,300,0,0.0,0.1,100.0
2026-08-18,Earth's Pearl,1,650.0,650.0,0.0,0,5.0,1,14,2,1300.0,0.1,0.0
2026-08-18,Double Wood,1,990.0,990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,Castle C,1,690.0,690.0,0.0,0,5.0,60,131,0,0.0,0.1,0.0
2026-08-18,Plantogenic,1,1332.0,1332.0,23.9,1,4.97,65,302,0,0.0,0.1,100.0
2026-08-18,HOF,1,467.0,467.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,CUphar,1,2970.0,2970.0,0.0,0,5.0,53,113,0,0.0,0.1,0.0
2026-08-18,WOMA,1,90.0,90.0,69.0,1,5.0,8,16,0,0.0,0.1,100.0
2026-08-18,THE PRONURA,1,2990.0,2990.0,22.7,1,5.0,2,11,0,0.0,0.1,100.0
2026-08-18,hm by healthymax,1,1100.0,1100.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,NatureWise,1,1389.0,1389.0,0.0,0,5.0,6,31,0,0.0,0.1,0.0
2026-08-18,SUPPLEMENT,1,650.0,650.0,17.7,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-18,BIYODE,1,239.0,239.0,60.1,1,5.0,10,31,0,0.0,0.1,100.0
2026-08-18,Skin Agem,1,690.0,690.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,Calplus,1,990.0,990.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,WHEY WWL,1,990.0,990.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-18,Mind Kombucha,1,425.0,425.0,0.0,0,5.0,6,15,0,0.0,0.1,0.0
2026-08-18,Wital Thailand,1,980.0,980.0,44.9,1,5.0,490,1500,0,0.0,0.1,100.0
2026-08-18,Popoo,1,389.0,389.0,84.4,1,4.98,2492,7600,0,0.0,0.1,100.0
2026-08-18,MMC,1,99.0,99.0,74.6,1,5.0,10,61,0,0.0,0.1,100.0
2026-08-18,CCARE,1,179.0,179.0,5.8,1,5.0,9,21,0,0.0,0.1,100.0
2026-08-18,Nola,1,590.0,590.0,0.0,0,5.0,1,5,0,0.0,0.1,0.0
2026-08-18,KB,1,189.0,189.0,34.8,1,4.97,190,616,0,0.0,0.1,100.0
2026-08-18,Vitabiotics,1,490.0,490.0,0.0,0,5.0,5,26,0,0.0,0.1,0.0
2026-08-18,YEGBONG,1,99.0,99.0,37.7,1,4.93,161,440,0,0.0,0.1,100.0
2026-08-18,Fruiting Body,1,595.0,595.0,33.5,1,4.93,58,253,0,0.0,0.1,100.0
2026-08-18,Abso Thailand,1,4500.0,4500.0,63.4,1,5.0,3,15,0,0.0,0.1,100.0
2026-08-18,Omilay,1,319.0,319.0,80.0,1,4.83,23,44,0,0.0,0.1,100.0
2026-08-18,QiuMi,1,606.0,606.0,80.0,1,4.94,83,163,0,0.0,0.1,100.0
2026-08-18,mama Beauty,1,151.2,151.2,83.9,1,4.9,40,89,1,151.2,0.1,100.0
2026-08-18,Medese,1,590.0,590.0,13.2,1,,0,0,0,0.0,0.1,100.0
2026-08-18,คาร่า,1,349.0,349.0,12.5,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-18,Petme,1,950.0,950.0,9.5,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-18,Fearathe,1,209.87,209.87,60.7,1,3.0,1,12,0,0.0,0.1,100.0
2026-08-18,MizuMi,1,595.0,595.0,50.0,1,4.99,169,462,0,0.0,0.1,100.0
2026-08-18,KEBETEME,1,292.5,292.5,84.4,1,5.0,54,151,0,0.0,0.1,100.0
2026-08-18,PP,1,280.0,280.0,68.2,1,,0,0,0,0.0,0.1,100.0
2026-08-18,Sakura,1,259.0,259.0,21.3,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-18,ROYAL-D,1,319.0,319.0,0.0,0,4.0,1,0,0,0.0,0.1,0.0
2026-08-18,Swiss,1,399.0,399.0,38.6,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-18,Bioviva,1,139.0,139.0,63.4,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-18,CEO Factory,1,200.0,200.0,80.0,1,5.0,5,27,0,0.0,0.1,100.0
2026-08-18,KIO,1,390.0,390.0,33.9,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-18,Herbalife,1,1594.0,1594.0,0.0,0,5.0,1,0,0,0.0,0.1,0.0
2026-08-18,NUBOLIC,1,389.0,389.0,0.0,0,4.95,92,294,0,0.0,0.1,0.0
2026-08-18,Oimmal,1,195.0,195.0,44.3,1,4.96,133,396,0,0.0,0.1,100.0
2026-08-18,RD+ อาร์ดีพลัส,1,359.0,359.0,10.2,1,5.0,14,104,0,0.0,0.1,100.0
2026-08-18,MCK,1,169.0,169.0,51.7,1,5.0,1,15,0,0.0,0.1,100.0
2026-08-18,BellaNina,1,590.0,590.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,Fascino,1,229.0,229.0,23.2,1,5.0,3,19,0,0.0,0.1,100.0
2026-08-18,Biomed,1,450.0,450.0,62.2,1,4.9,10,67,0,0.0,0.1,100.0
2026-08-18,ESH,1,399.0,399.0,79.8,1,,0,0,0,0.0,0.1,100.0
2026-08-18,UNC,1,590.0,590.0,50.8,1,,0,0,0,0.0,0.1,100.0
2026-08-18,DHC,1,535.0,535.0,46.5,1,,0,0,0,0.0,0.1,100.0
2026-08-18,Meiji,1,1190.0,1190.0,7.8,1,,0,0,0,0.0,0.1,100.0
2026-08-18,Yakult,1,520.0,520.0,0.0,0,5.0,1,7,0,0.0,0.1,0.0
2026-08-18,Greater Pharma,1,1150.0,1150.0,8.0,1,4.88,42,124,0,0.0,0.1,100.0
2026-08-18,Body Shape,1,1000.0,1000.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-18,Clare's,1,199.0,199.0,23.2,1,,0,0,0,0.0,0.1,100.0
2026-08-18,Oronomedica,1,1450.0,1450.0,17.1,1,4.98,122,936,0,0.0,0.1,100.0
2026-08-18,Fairhaven health,1,1150.0,1150.0,23.3,1,,0,0,0,0.0,0.1,100.0
2026-08-18,HERBOLOID,1,2400.0,2400.0,42.4,1,5.0,3,7,0,0.0,0.1,100.0
2026-08-20,Unbranded,439,380.0,7.0,20.6,238,4.91,6509,21023,89,22432.47,36.3,54.2
2026-08-20,Lacto-Fit,22,354.0,79.0,31.5,20,4.97,4830,16925,6,2306.0,1.8,90.9
2026-08-20,Life-Space,20,992.5,450.0,23.9,13,4.89,3670,11278,4,3780.0,1.7,65.0
2026-08-20,Blackmores,19,899.0,350.0,19.2,13,4.93,3850,15538,2,3568.0,1.6,68.4
2026-08-20,Now Foods,16,973.5,660.0,13.9,6,4.99,51,229,3,2947.0,1.3,37.5
2026-08-20,Bcuelov,16,135.37,112.17,63.3,16,4.91,1982,4522,8,1174.1,1.3,100.0
2026-08-20,Swisse,15,719.0,325.0,22.9,11,4.98,440,1597,4,5039.0,1.2,73.3
2026-08-20,Premium,15,1590.0,790.0,48.9,15,4.83,7,27,0,0.0,1.2,100.0
2026-08-20,Donutt,15,318.0,129.0,27.7,10,4.95,4759,13004,2,697.0,1.2,66.7
2026-08-20,21st Century,14,443.5,350.71,3.0,2,4.98,86,350,0,0.0,1.2,14.3
2026-08-20,PINK COCO,14,1270.19,673.06,24.9,14,4.72,84,357,1,1234.64,1.2,100.0
2026-08-20,TRUVITAR,14,313.5,162.0,43.3,14,4.96,1146,2763,0,0.0,1.2,100.0
2026-08-20,Giffarine,12,671.5,168.0,15.0,8,5.0,57,126,0,0.0,1.0,66.7
2026-08-20,modgut,12,1236.5,450.0,11.9,11,5.0,246,821,0,0.0,1.0,91.7
2026-08-20,New Life Plus,11,460.0,455.4,7.4,11,,0,0,0,0.0,0.9,100.0
2026-08-20,Bomi,11,409.0,290.0,36.6,10,4.97,1859,6100,5,2207.0,0.9,90.9
2026-08-20,Posh Medica,10,148.0,138.0,27.6,9,4.98,5215,22867,101,14038.0,0.8,90.0
2026-08-20,pslalae,10,361.88,166.82,27.1,5,4.89,42,133,0,0.0,0.8,50.0
2026-08-20,Vistra,10,691.0,561.0,9.2,6,5.0,1635,5337,0,0.0,0.8,60.0
2026-08-20,FIT,10,297.0,235.0,18.7,8,5.0,122,430,1,1492.0,0.8,80.0
2026-08-20,Nature's Bounty,9,689.0,430.0,16.2,5,4.81,268,973,0,0.0,0.7,55.6
2026-08-20,California Gold Nutrition,9,549.51,478.4,11.6,2,4.91,153,914,2,998.0,0.7,22.2
2026-08-20,wholesome wellness,8,1035.0,870.0,0.0,0,4.98,754,2594,2,2074.0,0.7,0.0
2026-08-20,H2YOU,8,1460.0,610.0,55.1,8,5.0,1,0,0,0.0,0.7,100.0
2026-08-20,Vitamores,7,202.0,160.0,65.2,7,4.97,4352,10182,2,362.0,0.6,100.0
2026-08-20,CEO,7,640.0,200.0,12.5,2,4.97,4794,10329,107,53080.0,0.6,28.6
2026-08-20,DARY VIT,7,129.0,119.0,36.5,7,5.0,10,35,0,0.0,0.6,100.0
2026-08-20,Sharisma,7,454.36,420.0,16.4,5,5.0,4,12,0,0.0,0.6,71.4
2026-08-20,PAA,7,1000.0,130.0,1.0,1,4.99,2522,7272,0,0.0,0.6,14.3
2026-08-20,Garden of Life,7,1990.0,990.0,10.5,5,4.87,29,83,0,0.0,0.6,71.4
2026-08-20,Dr.PONG,7,449.0,339.0,46.7,6,4.99,9351,26168,7,3293.0,0.6,85.7
2026-08-20,Interpharma,7,1962.0,350.0,17.3,6,4.95,2599,8871,3,2457.0,0.6,85.7
2026-08-20,Clover Plus,7,149.0,99.0,53.4,6,4.97,5282,16221,0,0.0,0.6,85.7
2026-08-20,MANA,6,635.0,325.0,53.2,6,5.0,162,316,0,0.0,0.5,100.0
2026-08-20,Swanson,6,769.0,548.0,12.1,3,4.8,5,38,1,690.0,0.5,50.0
2026-08-20,Geni,6,750.5,590.0,36.3,5,5.0,30,68,0,0.0,0.5,83.3
2026-08-20,Sandoz,6,200.0,165.0,8.5,2,4.98,190,1772,0,0.0,0.5,33.3
2026-08-20,Beyond,6,315.0,298.65,58.9,6,4.96,6126,21521,0,0.0,0.5,100.0
2026-08-20,Premium(พรีเมึ่ยม),6,1320.0,890.0,22.7,6,,0,0,0,0.0,0.5,100.0
2026-08-20,PROMED,6,1400.0,1400.0,0.7,1,5.0,27,81,0,0.0,0.5,16.7
2026-08-20,SUPURRA,5,159.0,109.0,40.6,3,4.94,5086,11022,6,1434.0,0.4,60.0
2026-08-20,Daitea,5,118.43,112.94,65.0,5,4.97,85,209,1,112.94,0.4,100.0
2026-08-20,culturelle,5,690.0,590.0,15.7,2,4.98,252,1373,0,0.0,0.4,40.0
2026-08-20,BioGaia,5,970.0,440.0,2.5,1,4.99,314,2418,4,1760.0,0.4,20.0
2026-08-20,PipingRock,5,429.0,355.0,24.4,3,5.0,5,10,0,0.0,0.4,60.0
2026-08-20,Auswelllife,5,390.0,390.0,37.5,3,,0,0,0,0.0,0.4,60.0
2026-08-20,Boots,5,190.0,125.0,50.0,5,4.98,452,1639,5,725.0,0.4,100.0
2026-08-20,Llamito (ยามิโตะ),5,299.0,290.0,10.2,1,5.0,55,255,0,0.0,0.4,20.0
2026-08-20,Trunature,4,1170.0,826.9,2.0,1,4.93,34,110,0,0.0,0.3,25.0
2026-08-20,PRESIVA,4,427.47,390.0,7.5,3,4.99,318,771,12,5265.92,0.3,75.0
2026-08-20,Plantae,4,609.5,299.0,33.8,3,4.99,479,1472,0,0.0,0.3,75.0
2026-08-20,RenewLife,4,473.5,199.0,16.7,1,,0,0,0,0.0,0.3,25.0
2026-08-20,MSP,4,401.5,394.0,30.5,4,5.0,14,30,0,0.0,0.3,100.0
2026-08-20,Mulittea,4,402.1,190.5,55.8,4,5.0,30,89,1,190.5,0.3,100.0
2026-08-20,Wink White Thailand,4,224.5,150.0,35.0,3,5.0,71,178,2,500.0,0.3,75.0
2026-08-20,Amway,4,1584.0,1520.0,5.7,2,4.95,200,717,0,0.0,0.3,50.0
2026-08-20,Schiff,4,1055.35,932.36,18.8,4,4.96,37,201,0,0.0,0.3,100.0
2026-08-20,ManyMores Wellness,4,1395.0,1390.0,0.0,0,5.0,9,33,0,0.0,0.3,0.0
2026-08-20,WOM,4,399.0,399.0,69.1,4,4.97,767,2389,1,1199.0,0.3,100.0
2026-08-20,Zenji,4,469.0,459.0,5.5,3,4.97,9915,27500,0,0.0,0.3,75.0
2026-08-20,Vitalitown,4,829.21,749.0,0.0,0,5.0,40,179,0,0.0,0.3,0.0
2026-08-20,Xemenry,4,189.06,186.67,56.9,4,4.94,4546,12608,102,19136.34,0.3,100.0
2026-08-20,SN9,4,560.5,531.0,32.5,4,4.98,567,1370,0,0.0,0.3,100.0
2026-08-20,Kirkland Signature,4,228.11,218.91,57.1,4,4.96,299,1042,2,437.82,0.3,100.0
2026-08-20,life extension,4,529.5,393.0,53.2,4,4.88,19,67,0,0.0,0.3,100.0
2026-08-20,Nature,3,319.0,299.0,37.4,3,5.0,11,33,0,0.0,0.2,100.0
2026-08-20,Prozeus,3,957.0,359.0,10.3,2,,0,0,0,0.0,0.2,66.7
2026-08-20,Fasai(ฟ้าใส),3,89.0,33.0,23.1,1,5.0,17,65,0,0.0,0.2,33.3
2026-08-20,Codeage,3,1750.0,1600.0,2.6,1,,0,0,0,0.0,0.2,33.3
2026-08-20,Feruna,3,590.0,420.0,40.1,3,4.96,419,889,0,0.0,0.2,100.0
2026-08-20,Holista,3,1980.0,1890.0,4.6,1,4.93,6,14,0,0.0,0.2,33.3
2026-08-20,Nature's Truth,3,418.0,323.0,22.7,2,5.0,2,10,0,0.0,0.2,66.7
2026-08-20,PRIME HEALTH,3,1150.0,1010.0,49.1,3,4.99,104,355,0,0.0,0.2,100.0
2026-08-20,Life,3,450.0,160.65,46.9,3,5.0,147,347,1,580.0,0.2,100.0
2026-08-20,BIOBAC,3,419.0,348.0,20.4,1,4.99,93,545,0,0.0,0.2,33.3
2026-08-20,Nutrify Probiotics Gen8,3,1490.0,990.0,0.0,0,4.97,206,988,0,0.0,0.2,0.0
2026-08-20,Successmore,3,1060.0,1000.0,22.6,3,4.97,48,156,0,0.0,0.2,100.0
2026-08-20,Biocap,3,359.0,289.0,58.6,3,4.97,2077,6121,0,0.0,0.2,100.0
2026-08-20,Longbiotic,3,2200.0,800.0,0.0,0,5.0,21,76,0,0.0,0.2,0.0
2026-08-20,LABLIBRARY,3,425.81,328.0,20.2,2,4.8,4758,13469,0,0.0,0.2,66.7
2026-08-20,Kaya,3,111.54,111.5,65.7,3,4.95,597,2143,1,116.36,0.2,100.0
2026-08-20,Premuim,3,1590.0,1250.0,37.1,3,5.0,1,0,0,0.0,0.2,100.0
2026-08-20,Vida,3,279.0,249.0,46.1,3,4.99,974,2655,0,0.0,0.2,100.0
2026-08-20,KET8,3,490.0,490.0,38.6,3,5.0,22,34,0,0.0,0.2,100.0
2026-08-20,maemaiplengthai,3,119.0,111.0,74.6,3,5.0,7,37,0,0.0,0.2,100.0
2026-08-20,Dr.Jel,3,1617.83,1234.91,59.1,3,5.0,3,6,0,0.0,0.2,100.0
2026-08-20,Puritan's Pride,2,762.0,665.0,14.9,2,4.97,54,188,0,0.0,0.2,100.0
2026-08-20,jiammy,2,334.5,310.0,62.6,2,,0,0,0,0.0,0.2,100.0
2026-08-20,Konvy,2,412.0,412.0,30.2,2,5.0,40,102,0,0.0,0.2,100.0
2026-08-20,Suntory,2,3609.9,1804.95,4.5,2,5.0,6,29,0,0.0,0.2,100.0
2026-08-20,Didacat,2,176.45,140.12,58.8,2,4.49,92,202,0,0.0,0.2,100.0
2026-08-20,GPGP GreenPeople,2,1492.66,143.1,28.7,2,4.95,928,2044,7,1001.7,0.2,100.0
2026-08-20,Mega We Care,2,288.0,270.0,0.0,0,5.0,1,7,0,0.0,0.2,0.0
2026-08-20,WOMA,2,84.5,79.0,63.6,2,5.0,8,16,0,0.0,0.2,100.0
2026-08-20,UJIN,2,243.0,168.0,45.0,2,,0,0,0,0.0,0.2,100.0
2026-08-20,Beworths,2,191.8,188.3,72.0,2,5.0,2,7,0,0.0,0.2,100.0
2026-08-20,Dr.CBD,2,54.0,9.0,82.4,2,5.0,14,65,0,0.0,0.2,100.0
2026-08-20,Wink white,2,320.0,320.0,29.6,2,,0,0,0,0.0,0.2,100.0
2026-08-20,Verena,2,214.0,188.0,74.1,2,4.98,214,1888,2,480.0,0.2,100.0
2026-08-20,Memories,2,1400.6,1306.6,25.9,2,4.96,397,908,0,0.0,0.2,100.0
2026-08-20,Supplements,2,699.0,399.0,54.8,2,4.88,78,230,0,0.0,0.2,100.0
2026-08-20,Seres,2,122.0,122.0,0.0,0,4.98,1008,2174,1,122.0,0.2,0.0
2026-08-20,WINONA INTERNATIONAL,2,1589.0,1589.0,0.6,2,4.98,913,2222,103,163667.0,0.2,100.0
2026-08-20,Biomed,2,891.0,450.0,43.0,2,4.94,38,273,3,3996.0,0.2,100.0
2026-08-20,PARADIGM,2,529.5,524.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-20,ATLANTA,2,127.0,119.0,12.3,1,5.0,74,351,0,0.0,0.2,50.0
2026-08-20,MEMBERK,2,253.0,107.0,31.1,2,5.0,30,53,0,0.0,0.2,100.0
2026-08-20,Probiota,2,2074.0,1549.0,25.1,2,5.0,259,599,0,0.0,0.2,100.0
2026-08-20,Balincer,2,151.06,112.42,62.4,2,4.94,516,1315,1,112.42,0.2,100.0
2026-08-20,Activa แอคทิว่า,2,590.0,590.0,26.2,2,4.96,603,1181,4,2360.0,0.2,100.0
2026-08-20,Nature's Way,2,889.5,699.0,13.8,2,5.0,31,77,0,0.0,0.2,100.0
2026-08-20,PrimaNest,2,585.5,580.0,27.2,1,5.0,10,59,0,0.0,0.2,50.0
2026-08-20,AGLAM,2,431.39,179.0,15.4,1,5.0,98,201,0,0.0,0.2,50.0
