date,seller_name,sku_count,median_promo_price,min_promo_price,avg_discount_pct,promo_sku_count,avg_rating,total_reviews,units_sold_total,units_sold_delta,revenue_proxy,share_of_shelf_pct,promo_penetration_pct
2026-08-20,PLOENCHIT,2,369.0,359.0,45.6,2,4.96,115,441,0,0.0,0.2,100.0
2026-08-20,วิโนน่าเฟมินิน,2,1589.0,1589.0,0.6,2,4.98,913,2222,103,163667.0,0.2,100.0
2026-08-20,Ecovit,2,382.85,71.7,35.5,2,4.94,141,464,0,0.0,0.2,100.0
2026-08-20,Valor Health,2,1490.0,1490.0,21.6,2,5.0,156,476,0,0.0,0.2,100.0
2026-08-20,BioMed & BioPet Shop,2,891.0,450.0,43.0,2,4.94,38,273,3,3996.0,0.2,100.0
2026-08-20,Luck You Online,2,614.5,524.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-20,Gifto Store,2,134.0,119.0,45.2,2,4.93,27,75,0,0.0,0.2,100.0
2026-08-20,my health888,2,1584.0,1584.0,0.0,0,4.96,15,55,0,0.0,0.2,0.0
2026-08-20,Happyshoppingofficial,2,294.0,129.0,62.9,2,4.99,2351,5100,0,0.0,0.2,100.0
2026-08-20,VITAMORES,2,204.5,161.0,59.2,2,4.96,2535,5920,1,161.0,0.2,100.0
2026-08-20,UnnieBaiyoke,2,269.0,189.0,37.8,2,4.98,495,1454,3,1047.0,0.2,100.0
2026-08-20,Fascino,2,731.5,229.0,28.2,2,5.0,3,19,0,0.0,0.2,100.0
2026-08-20,MEMBERK,2,253.0,107.0,31.1,2,5.0,30,53,0,0.0,0.2,100.0
2026-08-20,Truvitar TH,2,470.5,234.0,45.1,2,4.97,35,96,0,0.0,0.2,100.0
2026-08-20,TruvitarPlus,2,467.0,227.0,45.5,2,4.96,79,217,0,0.0,0.2,100.0
2026-08-20,Sharisma Online,2,1240.0,900.0,28.4,2,5.0,1,0,0,0.0,0.2,100.0
2026-08-20,Ropheka,2,2074.0,1549.0,25.1,2,5.0,259,599,0,0.0,0.2,100.0
2026-08-20,VISTRA,2,758.0,686.0,8.7,1,4.99,1622,5300,0,0.0,0.2,50.0
2026-08-20,Healthcraft,2,1320.0,950.0,0.0,0,5.0,25,58,0,0.0,0.2,0.0
2026-08-20,SUSIE&AME,2,464.0,319.0,27.5,2,5.0,38,119,0,0.0,0.2,100.0
2026-08-20,Kaleido Kinetics,2,151.06,112.42,62.4,2,4.94,516,1315,1,112.42,0.2,100.0
2026-08-20,Radiant Rapture,2,174.6,142.65,59.5,2,4.94,1132,2457,0,0.0,0.2,100.0
2026-08-20,Feruna ฟีรูน่า,2,935.0,590.0,36.5,2,4.96,419,889,0,0.0,0.2,100.0
2026-08-20,ACTIVA HEALTHCARE,2,590.0,590.0,26.2,2,4.96,603,1181,4,2360.0,0.2,100.0
2026-08-20,Saruda LaiLa18,2,390.0,390.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-20,WhimsicalWonders Emporium,2,155.68,123.27,64.3,2,5.0,157,322,1,188.08,0.2,100.0
2026-08-20,InspireInk Hub,2,164.15,118.43,62.9,2,4.0,15,50,0,0.0,0.2,100.0
2026-08-20,"World of vitamins shop/BTL SUPLEMENT CO.,LTD",2,990.0,990.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-20,lovely eiei🎀,2,127.0,125.0,36.5,2,,0,257,0,0.0,0.2,100.0
2026-08-20,healthivita,2,677.5,665.0,18.7,2,4.8,7,50,1,690.0,0.2,100.0
2026-08-20,Fourty Eight,2,850.0,800.0,52.8,2,,0,0,0,0.0,0.2,100.0
2026-08-20,OliU.BKK,2,1014.0,919.0,0.0,0,5.0,56,211,1,1109.0,0.2,0.0
2026-08-20,MNHealtyShop,2,140.0,130.0,0.0,0,5.0,3,67,0,0.0,0.2,0.0
2026-08-20,Vitamin World.,2,520.0,490.0,0.0,0,5.0,34,218,0,0.0,0.2,0.0
2026-08-20,Herboloid Thailand,2,2065.0,1680.0,64.5,2,5.0,14,41,0,0.0,0.2,100.0
2026-08-20,LAB Pharmacy,2,620.0,450.0,0.0,0,5.0,2,0,0,0.0,0.2,0.0
2026-08-20,Promedika,2,1944.49,1400.0,2.1,1,5.0,27,81,0,0.0,0.2,50.0
2026-08-20,SN9_CEOช่องหลักบริษัท,2,531.0,531.0,28.3,2,4.96,550,1334,0,0.0,0.2,100.0
2026-08-20,บจก. ไบโอ ฟาร์มา,2,999.0,999.0,56.4,2,5.0,25,58,0,0.0,0.2,100.0
2026-08-20,Yummy888 Shop,2,112.5,76.0,0.0,0,4.74,92,220,1,149.0,0.2,0.0
2026-08-20,BE HEALTH PLUS,2,1135.0,985.0,0.0,0,5.0,6,41,0,0.0,0.2,0.0
2026-08-20,kajubb,2,82.5,60.0,0.0,0,,0,66,1,105.0,0.2,0.0
2026-08-20,ออลนิสต้า,2,1400.0,1400.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-20,Beautynista Outlet,2,1400.0,1400.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-20,Mama Beauty Healthy,2,312.9,132.3,85.6,2,4.95,41,95,0,0.0,0.2,100.0
2026-08-20,MysticMingle Bazaar,2,114.35,112.94,67.4,2,4.99,57,150,1,112.94,0.2,100.0
2026-08-20,Teddy supplier,2,245.19,233.63,58.8,2,4.94,194,749,0,0.0,0.2,100.0
2026-08-20,MVmall Shopping,2,482.5,111.0,76.8,2,5.0,20,74,0,0.0,0.2,100.0
2026-08-20,MVmall Store,2,482.5,111.0,76.8,2,5.0,4,28,0,0.0,0.2,100.0
2026-08-20,Wellness Local Store2,2,179.66,175.46,70.0,2,4.98,339,853,12,2105.52,0.2,100.0
2026-08-20,DR.LAB,2,634.0,399.0,61.4,2,5.0,2,0,0,0.0,0.2,100.0
2026-08-20,Pure Well,2,220.75,218.91,55.5,2,4.98,105,293,2,437.82,0.2,100.0
2026-08-20,ร้านยาฟาเม็กซ์,2,465.0,140.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-20,Princess Hub,2,1500.0,1000.0,33.1,1,,0,0,0,0.0,0.2,50.0
2026-08-20,LMwOrlDh,2,325.0,200.0,71.2,2,5.0,6,53,0,0.0,0.2,100.0
2026-08-20,VITANOMY,2,1103.0,849.0,5.3,2,,0,0,0,0.0,0.2,100.0
2026-08-20,ลีฟาร์มา,2,1072.5,745.0,2.9,1,,0,0,0,0.0,0.2,50.0
2026-08-20,Money P 95,2,1790.0,1590.0,48.5,2,,0,0,0,0.0,0.2,100.0
2026-08-20,worldmillion,2,417.0,399.0,58.3,2,,0,0,0,0.0,0.2,100.0
2026-08-20,Modern Health,2,799.0,520.0,33.0,2,,0,0,0,0.0,0.2,100.0
2026-08-20,New Life Rich,2,587.5,460.0,12.9,2,,0,0,0,0.0,0.2,100.0
2026-08-20,Wealth New Life,2,647.5,460.0,6.2,2,,0,0,0,0.0,0.2,100.0
2026-08-20,Nereniq,2,469.07,469.07,4.3,2,4.98,60,159,1,469.07,0.2,100.0
2026-08-20,ewg03s,2,173.0,173.0,19.5,2,,0,0,0,0.0,0.2,100.0
2026-08-20,kTJEWG2L,2,183.0,168.0,59.1,2,4.69,13,69,0,0.0,0.2,100.0
2026-08-20,WINK WHITE CEO,2,250.0,250.0,50.0,2,5.0,58,163,2,500.0,0.2,100.0
2026-08-20,ThaiThai Herb,2,490.0,490.0,0.0,0,,0,0,0,0.0,0.2,0.0
2026-08-20,MediHubz,2,181.0,157.0,0.0,0,5.0,9,97,0,0.0,0.2,0.0
2026-08-20,freshy mall,2,639.5,429.0,0.5,1,,0,0,0,0.0,0.2,50.0
2026-08-20,F_Beautyshop,2,275.0,275.0,0.0,0,4.92,31,96,0,0.0,0.2,0.0
2026-08-20,สุพรรณ เฮง เฮง เฮง,2,257.5,256.0,0.0,0,4.97,97,248,5,1280.0,0.2,0.0
2026-08-20,Green World Store,2,1165.0,1165.0,29.4,2,,0,0,0,0.0,0.2,100.0
2026-08-20,Shopbeaut65,2,71.0,69.0,0.0,0,4.85,181,652,6,422.0,0.2,0.0
2026-08-20,Isan-Quartier,1,399.0,399.0,42.9,1,4.81,201,846,0,0.0,0.1,100.0
2026-08-20,Global Vitamores,1,203.0,203.0,70.9,1,5.0,27,57,0,0.0,0.1,100.0
2026-08-20,Vita Supplements,1,160.0,160.0,54.2,1,4.98,62,130,0,0.0,0.1,100.0
2026-08-20,MeridLifeOfficial,1,699.0,699.0,41.7,1,5.0,37,151,1,699.0,0.1,100.0
2026-08-20,thebeauties,1,449.0,449.0,59.9,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Haalthy_Select,1,799.0,799.0,32.9,1,5.0,3,7,0,0.0,0.1,100.0
2026-08-20,BellaHealthy,1,359.0,359.0,20.2,1,,0,0,0,0.0,0.1,100.0
2026-08-20,บริษัท ฝนดอกไม้ 168 จํากัด,1,8.0,8.0,73.3,1,5.0,1,11,0,0.0,0.1,100.0
2026-08-20,INZENT,1,239.0,239.0,60.0,1,4.9,71,192,6,1434.0,0.1,100.0
2026-08-20,EANivwDq,1,219.0,219.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,HJzsEKUi,1,84.24,84.24,56.5,1,5.0,5,19,0,0.0,0.1,100.0
2026-08-20,PerfectLife Store,1,869.0,869.0,67.5,1,,0,0,0,0.0,0.1,100.0
2026-08-20,MadamVitamin85,1,750.0,750.0,15.7,1,,0,0,0,0.0,0.1,100.0
2026-08-20,โยมิตรบิวตี้9988,1,439.0,439.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,the natt,1,455.0,455.0,8.8,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Tangkwar.Giffarine,1,632.0,632.0,20.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Noey Cute Shop,1,89.0,89.0,69.3,1,5.0,9,34,0,0.0,0.1,100.0
2026-08-20,Beauty and The Best KK,1,155.0,155.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,GMMOShopping,1,195.0,195.0,70.0,1,4.67,3,26,0,0.0,0.1,100.0
2026-08-20,Heigen56,1,1470.0,1470.0,50.2,1,,0,0,0,0.0,0.1,100.0
2026-08-20,proove.club,1,1190.0,1190.0,7.8,1,,0,5,0,0.0,0.1,100.0
2026-08-20,KONVY-Beauty,1,412.0,412.0,30.2,1,5.0,10,23,0,0.0,0.1,100.0
2026-08-20,K Pink,1,349.0,349.0,20.7,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Sharisma Group,1,590.0,590.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,4CARE,1,215.0,215.0,0.0,0,5.0,1,7,0,0.0,0.1,0.0
2026-08-20,facaitt,1,95.73,95.73,56.5,1,4.29,17,71,1,95.73,0.1,100.0
2026-08-20,ตัวแทนจัดซื้อต่างประเทศ,1,799.0,799.0,50.0,1,5.0,11,67,2,1598.0,0.1,100.0
2026-08-20,สถานีจ่ายพลัง,1,438.0,438.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,RuJUzd6S,1,769.0,769.0,40.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Gn Healthy Plus,1,460.0,460.0,6.1,1,,0,0,0,0.0,0.1,100.0
2026-08-20,GnHealthyShop,1,460.0,460.0,6.1,1,,0,0,0,0.0,0.1,100.0
2026-08-20,LOVE PET PROSPER,1,99.0,99.0,70.9,1,5.0,41,131,2,198.0,0.1,100.0
2026-08-20,BeautyParadise,1,140.0,140.0,30.0,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-20,Charoensap81,1,420.0,420.0,47.5,1,,0,0,0,0.0,0.1,100.0
2026-08-20,THHEALTH PHARMA,1,690.0,690.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,นอกกะลา เวลเนส โดย ดร.พี่ปอ,1,202.0,202.0,0.0,0,5.0,1,6,0,0.0,0.1,0.0
2026-08-20,สินค้าดี​ มีความสุข​ 495,1,490.0,490.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,EbapVjyJ,1,259.0,259.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,1Vz4ue5O,1,259.0,259.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,aikfws,1,259.0,259.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,wyWmIMvc,1,259.0,259.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,TrendyChilli,1,499.0,499.0,65.6,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Oo8NifWn,1,259.0,259.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,คลังสุขภาพบรม,1,699.0,699.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,Double Pure,1,60.0,60.0,60.0,1,5.0,5,17,0,0.0,0.1,100.0
2026-08-20,Orpheon,1,223.05,223.05,55.4,1,5.0,19,23,0,0.0,0.1,100.0
2026-08-20,Horse Bar Um,1,2290.0,2290.0,50.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Elysian Epoch,1,140.32,140.32,57.1,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Mabefy Store,1,143.1,143.1,28.5,1,4.95,44,144,7,1001.7,0.1,100.0
2026-08-20,MEGA PHARM CARE,1,270.0,270.0,0.0,0,5.0,1,7,0,0.0,0.1,0.0
2026-08-20,Korea Trading,1,165.0,165.0,43.1,1,5.0,6,37,0,0.0,0.1,100.0
2026-08-20,Lucky.Rs,1,89.0,89.0,0.0,0,5.0,2,0,0,0.0,0.1,0.0
2026-08-20,Chidlom24,1,165.0,165.0,57.7,1,5.0,3,12,0,0.0,0.1,100.0
2026-08-20,AppBEW,1,2290.0,2290.0,50.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,สยามเฮลธ์แคร์,1,526.51,526.51,4.3,1,,0,0,0,0.0,0.1,100.0
2026-08-20,JDn3HnLV,1,1111.5,1111.5,10.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,TCLUBHEALTH,1,1390.0,1390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,Melody bookshop,1,144.07,144.07,59.0,1,4.0,1,0,0,0.0,0.1,100.0
2026-08-20,678beautyshop,1,165.0,165.0,43.1,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Marukojang,1,149.0,149.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,Mouth Travel,1,3628.14,3628.14,32.5,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Health Products Boutique,1,146.37,146.37,59.0,1,5.0,2,11,2,292.74,0.1,100.0
2026-08-20,Lemon Lavender ขายสินค้าแท้100%,1,323.0,323.0,53.8,1,,0,0,0,0.0,0.1,100.0
2026-08-20,บ้านวิตามิน AUS.,1,715.0,715.0,0.0,0,5.0,1,5,0,0.0,0.1,0.0
2026-08-20,Bell La SHOP,1,353.24,353.24,27.9,1,5.0,3,18,0,0.0,0.1,100.0
2026-08-20,MDlo25fi,1,110.66,110.66,58.8,1,,0,0,0,0.0,0.1,100.0
2026-08-20,yimyim,1,957.0,957.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,qiZSnSZg,1,573.42,573.42,25.3,1,,0,0,0,0.0,0.1,100.0
2026-08-20,m4piDK3f,1,133.13,133.13,33.1,1,,0,0,0,0.0,0.1,100.0
2026-08-20,MoaKQWS4,1,261.5,261.5,12.5,1,,0,0,0,0.0,0.1,100.0
2026-08-20,HerbalVitality,1,724.83,724.83,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,SilverShopping,1,420.0,420.0,28.8,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-20,ร้านยาเมดแคร์พลัส,1,890.0,890.0,5.3,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Nectapharma,1,690.0,690.0,50.0,1,5.0,23,111,4,2760.0,0.1,100.0
2026-08-20,ํYA ME 782,1,150.0,150.0,40.0,1,5.0,1,0,0,0.0,0.1,100.0
2026-08-20,บ้านแก้วใสเจ้าของแบรนด์,1,200.0,200.0,0.0,0,5.0,3,17,0,0.0,0.1,0.0
2026-08-20,GuoTangChuanWu,1,564.43,564.43,33.7,1,5.0,1,7,0,0.0,0.1,100.0
2026-08-20,CeThwogv,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Ii2KsYA4,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,yzDaMSMc,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,PBVKKzqW,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,1U0oxjfW,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,NbjsEOR1,1,2064.81,2064.81,42.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Mulittea,1,191.2,191.2,68.1,1,5.0,2,0,0,0.0,0.1,100.0
2026-08-20,jiammy online shop,1,310.0,310.0,61.2,1,,0,0,0,0.0,0.1,100.0
2026-08-20,All Beauty99,1,339.0,339.0,0.0,0,5.0,0,9,0,0.0,0.1,0.0
2026-08-20,มูนไลท์59,1,689.0,689.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,POJPRO,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,prodee9,1,390.0,390.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,5dh33Wxi,1,73.87,73.87,61.7,1,,0,0,0,0.0,0.1,100.0
2026-08-20,OyoyoTkd,1,79.0,79.0,58.2,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Uncle Cefuroxime,1,137.9,137.9,69.7,1,5.0,22,35,2,275.8,0.1,100.0
2026-08-20,ไทยง่ายช้อป,1,167.69,167.69,56.9,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Dietary supplements. India,1,890.0,890.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,สบายใจสโตร์,1,160.65,160.65,15.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,5GXPeaBk,1,109.16,109.16,52.1,1,,0,0,0,0.0,0.1,100.0
2026-08-20,พี่ภา 168Shop,1,250.0,250.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,Waluni.Shopping,1,250.0,250.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,6I5FxhNE,1,851.36,851.36,32.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,ปั้นทรัพย์,1,390.0,390.0,33.9,1,,0,0,0,0.0,0.1,100.0
2026-08-20,TIFF619X,1,70.8,70.8,56.9,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Lucky Vault,1,188.0,188.0,53.0,1,,0,17,0,0.0,0.1,100.0
2026-08-20,Lucy Jennings,1,792.59,792.59,2.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Matthew Connor,1,619.17,619.17,2.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Herbal Haven,1,50.0,50.0,66.7,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Boost vitality,1,50.0,50.0,50.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,Bonebos,1,185.0,185.0,52.6,1,,0,0,0,0.0,0.1,100.0
2026-08-20,PLS59,1,689.0,689.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,bestdealhealthstore,1,1929.0,1929.0,35.7,1,4.97,88,455,0,0.0,0.1,100.0
2026-08-20,SugarBaby,1,650.0,650.0,0.0,0,4.8,20,105,0,0.0,0.1,0.0
2026-08-20,EVEANDBOY,1,188.0,188.0,71.1,1,4.97,161,1700,0,0.0,0.1,100.0
2026-08-20,Chertorch,1,519.0,519.0,0.0,0,4.86,7,43,0,0.0,0.1,0.0
2026-08-20,Verena_Official,1,240.0,240.0,77.1,1,5.0,53,188,2,480.0,0.1,100.0
2026-08-20,Sogoodhealthcare,1,1589.0,1589.0,17.7,1,4.9,140,511,0,0.0,0.1,100.0
2026-08-20,www.Cosmetic,1,269.0,269.0,54.4,1,4.97,140,602,0,0.0,0.1,100.0
2026-08-20,Anny Shop 1619680521,1,519.0,519.0,0.0,0,4.46,54,201,0,0.0,0.1,0.0
2026-08-20,SuperBand,1,1920.0,1920.0,0.0,0,4.98,90,317,0,0.0,0.1,0.0
2026-08-20,FlamingoBabe,1,419.0,419.0,0.0,0,4.96,23,129,0,0.0,0.1,0.0
2026-08-20,All about anti-aging,1,499.0,499.0,0.0,0,4.97,116,722,2,998.0,0.1,0.0
2026-08-20,bedigo Import Commodity Store,1,932.36,932.36,41.7,1,5.0,18,85,0,0.0,0.1,100.0
2026-08-20,Skincare by mira,1,339.0,339.0,12.9,1,4.95,165,606,0,0.0,0.1,100.0
2026-08-20,Sunny Import Store,1,1025.69,1025.69,14.5,1,4.89,18,94,0,0.0,0.1,100.0
2026-08-20,Better_Choice,1,1090.0,1090.0,21.6,1,5.0,28,114,0,0.0,0.1,100.0
2026-08-20,Beauty Blink Shop,1,1520.0,1520.0,5.0,1,4.96,45,151,0,0.0,0.1,100.0
2026-08-20,Mommy's Fav,1,1160.0,1160.0,7.2,1,4.97,219,1300,0,0.0,0.1,100.0
2026-08-20,OMGInternational,1,210.0,210.0,16.0,1,4.97,455,1200,0,0.0,0.1,100.0
2026-08-20,Cocoa paa,1,1180.0,1180.0,0.0,0,4.99,2215,5700,0,0.0,0.1,0.0
2026-08-20,GPO Planet โดย องค์การเภสัชกรรม,1,290.0,290.0,0.0,0,4.98,211,954,0,0.0,0.1,0.0
2026-08-20,Beautyislegend,1,2350.0,2350.0,23.9,1,5.0,1,18,0,0.0,0.1,100.0
2026-08-20,suk.vitamin and skin care,1,630.0,630.0,36.4,1,5.0,71,330,0,0.0,0.1,100.0
2026-08-20,little Girl Healthy Shop,1,850.0,850.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,Sunshine_ps,1,499.0,499.0,0.0,0,5.0,2,9,0,0.0,0.1,0.0
2026-08-20,Hello Butterfly,1,1180.0,1180.0,0.0,0,5.0,81,191,0,0.0,0.1,0.0
2026-08-20,MSP HERBAL,1,395.0,395.0,10.0,1,5.0,13,30,0,0.0,0.1,100.0
2026-08-20,Unni.Shop,1,349.0,349.0,40.8,1,4.97,440,1900,0,0.0,0.1,100.0
2026-08-20,SabuyjaiOfficial,1,299.0,299.0,33.6,1,5.0,18,65,0,0.0,0.1,100.0
2026-08-20,Beyond Thailand Store,1,298.65,298.65,66.4,1,4.96,56,172,0,0.0,0.1,100.0
2026-08-20,BM Pharmacy,1,122.0,122.0,0.0,0,4.97,736,1600,0,0.0,0.1,0.0
2026-08-20,S&M PHARMACY,1,122.0,122.0,0.0,0,4.99,272,574,1,122.0,0.1,0.0
2026-08-20,Beauty_import168,1,560.0,560.0,13.8,1,5.0,19,108,0,0.0,0.1,100.0
2026-08-20,CK Pharma,1,899.0,899.0,54.8,1,5.0,5,27,0,0.0,0.1,100.0
2026-08-20,U.KanZ,1,1190.0,1190.0,0.0,0,4.75,16,47,0,0.0,0.1,0.0
2026-08-20,PK ONLINE STORE,1,250.0,250.0,0.0,0,4.94,225,625,0,0.0,0.1,0.0
2026-08-20,เฮลตี้สแควร์,1,2598.0,2598.0,18.8,1,4.97,189,442,0,0.0,0.1,100.0
2026-08-20,BNS,1,1175.0,1175.0,23.1,1,,0,0,0,0.0,0.1,100.0
2026-08-20,วีเวลโปรไบโอติกส์,1,490.0,490.0,69.4,1,5.0,1,5,0,0.0,0.1,100.0
2026-08-20,Supurra,1,159.0,159.0,71.1,1,4.97,4887,10500,0,0.0,0.1,100.0
2026-08-20,EverythingLowPrice,1,139.0,139.0,0.0,0,4.98,1612,9800,100,13900.0,0.1,0.0
2026-08-20,Bear shops,1,179.0,179.0,54.1,1,5.0,5,12,0,0.0,0.1,100.0
2026-08-20,Best Fri-end,1,1190.0,1190.0,26.5,1,,0,0,0,0.0,0.1,100.0
2026-08-20,บลูเบิร์ดไทยแลนด์,1,186.67,186.67,20.6,1,4.99,94,342,3,560.01,0.1,100.0
2026-08-20,KMK MEDICAL,1,150.0,150.0,6.2,1,5.0,1,9,0,0.0,0.1,100.0
2026-08-20,SIVAThailand,1,689.85,689.85,8.0,1,4.96,84,232,2,1379.7,0.1,100.0
2026-08-20,BEAUTRIUM,1,375.0,375.0,52.5,1,,0,0,0,0.0,0.1,100.0
2026-08-20,มิสออสซี่ชอป,1,1460.0,1460.0,8.8,1,5.0,19,96,0,0.0,0.1,100.0
2026-08-20,Gift Get cokza,1,1000.0,1000.0,0.0,0,5.0,3,8,0,0.0,0.1,0.0
2026-08-20,Soon_Healthy_Shop,1,283.0,283.0,0.0,0,5.0,3,10,0,0.0,0.1,0.0
2026-08-20,beevivace,1,430.0,430.0,23.1,1,4.97,234,738,0,0.0,0.1,100.0
2026-08-20,Bella Colla by Wora,1,185.0,185.0,15.9,1,4.96,225,706,0,0.0,0.1,100.0
2026-08-20,ร้านยาเน็กซ์ฟาร์มา NEXX Pharma,1,205.0,205.0,18.0,1,4.97,1340,4100,0,0.0,0.1,100.0
2026-08-20,Camellia and Co,1,390.0,390.0,0.0,0,5.0,211,603,2,780.0,0.1,0.0
2026-08-20,Naturebiotec,1,819.0,819.0,31.2,1,5.0,32,87,0,0.0,0.1,100.0
2026-08-20,Nana Shop Korea,1,429.0,429.0,45.7,1,5.0,3,9,0,0.0,0.1,100.0
2026-08-20,LullaHealth,1,990.0,990.0,0.0,0,5.0,36,130,0,0.0,0.1,0.0
2026-08-20,MoonPlus,1,615.0,615.0,0.0,0,5.0,8,22,0,0.0,0.1,0.0
2026-08-20,japan_lookkidshop,1,1090.0,1090.0,9.2,1,4.83,29,77,0,0.0,0.1,100.0
2026-08-20,AusStore11,1,1290.0,1290.0,0.0,0,4.94,106,360,0,0.0,0.1,0.0
2026-08-20,HM.GIFFARINE,1,711.0,711.0,10.0,1,,0,0,0,0.0,0.1,100.0
2026-08-20,fairydiary,1,290.0,290.0,63.3,1,5.0,3,28,0,0.0,0.1,100.0
2026-08-20,Proganic,1,390.0,390.0,56.2,1,4.96,778,3300,0,0.0,0.1,100.0
2026-08-20,bymategifshop,1,790.0,790.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,bioCRAFT by ALIFE,1,950.0,950.0,0.0,0,4.99,201,518,2,1900.0,0.1,0.0
2026-08-20,clubherb,1,166.62,166.62,71.8,1,4.88,16,51,0,0.0,0.1,100.0
2026-08-20,DosePharmacy,1,450.0,450.0,8.2,1,5.0,10,58,0,0.0,0.1,100.0
2026-08-20,KaideeGiffarine,1,790.0,790.0,0.0,0,5.0,9,17,0,0.0,0.1,0.0
2026-08-20,ลูน่าพาช๊อป,1,102.01,102.01,65.9,1,4.91,34,95,0,0.0,0.1,100.0
2026-08-20,Akiplus,1,1140.0,1140.0,42.4,1,5.0,13,34,0,0.0,0.1,100.0
2026-08-20,365wecare,1,1948.0,1948.0,2.6,1,5.0,9,46,0,0.0,0.1,100.0
2026-08-20,HappyGiff 4289,1,790.0,790.0,0.0,0,,0,0,0,0.0,0.1,0.0
2026-08-20,OppaBeauty.Shop,1,335.0,335.0,33.0,1,,0,67,0,0.0,0.1,100.0
2026-08-20,สกิน24,1,5818.0,5818.0,20.3,1,,0,0,0,0.0,0.1,100.0
2026-08-20,NONNY.GIFFSHOP,1,553.0,553.0,30.0,1,5.0,11,17,0,0.0,0.1,100.0
2026-08-20,JJCbeauty,1,1300.0,1300.0,0.0,0,,0,12,0,0.0,0.1,0.0
2026-08-20,Sharisma Partner,1,421.78,421.78,28.5,1,5.0,1,12,0,0.0,0.1,100.0
2026-08-20,Holista Thailand,1,1890.0,1890.0,13.7,1,4.8,5,14,0,0.0,0.1,100.0
