date,platform,item_id,sku_id,product_name,brand_name,brand_raw,seller_name,seller_id,category,subcategory,platform_category_ids,retail_price,promo_price,discount_pct,currency,units_sold,units_sold_raw,rating,review_count,in_stock,is_sponsored,location,url,query_bucket,collected_at,prev_date,prev_promo,prev_retail,promo_change,promo_change_pct,discount_pct_change,units_sold_delta,prev_sku_id,variant_changed
2026-08-23,lazada,5959861787,25590781896,อาหารเสริมโปรไบโอติก - ประกอบด้วยใยอาหารพรีไบโอติกผสม - เสริมสร้างสุขภาพระบบย่อยอาหารและลําไส้ บรรเทาอาการท้องผูก ท้องอืด และท้องเฟ้อเป็นครั้งคราว - แคปซูลมังสวิรัติ,Unbranded,No Brand,การอนุญาตแบรนด์วิตามิน,100726192739,Supplements,Multivitamins,10100869|4087|8977|6966,398.0,194.56,51.1,THB,19.0,19 ชิ้น,5.0,3,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5959861787.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,186.25,398.0,8.31,4.5,-2.1,0.0,25590781896,no
2026-08-23,lazada,5959931368,25591406335,พร้อมส่ง ของแท้ CODEAGE Women’s SBO Probiotic - 60 Capsules โพรไบโอติกส์กว่า 18 สายพันธุ์ + วิตามินแร่ธาตุสําหรับผู้หญิง Digestive Care,Premium,Premium,Ambee 96,100233669313,Supplements,Women's Health,10100869|4087|8977|8995,4545.0,2290.0,49.6,THB,,,,0,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5959931368.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-20,2290.0,4545.0,0.0,0.0,0.0,,25591406335,no
2026-08-23,lazada,5960249252,25593288740,อาหารเสริมสุขภาพ โพรไบโอติกส์ “ปึ้งเป๊ะ” สูตรพิเศษ 3 in 1,Unbranded,No Brand,P24Mce4e,101367744982,Supplements,Well Being Sets,10100869|4087|8977|6971,1950.0,1950.0,0.0,THB,,,,0,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5960249252.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-10,1950.0,1950.0,0.0,0.0,0.0,,25593288740,no
2026-08-23,lazada,5961823887,25605011564,Combif AR คอมบิฟ เออาร์ ผลิตภัณฑ์เสริมอาหาร โปรไบโอติกส์ ช่วยเรื่อง ระบบขับถ่าย 1 กล่อง บรรจุ 10 แคปซูล (01369),Unbranded,No Brand,MediHubz,100273443047,Supplements,Multivitamins,10100869|4087|8977|6966,205.0,205.0,0.0,THB,,,,0,yes,no,กระบี่,https://www.lazada.co.th/products/pdp-i5961823887.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,205.0,205.0,0.0,0.0,0.0,,25605011564,no
2026-08-23,lazada,5961866291,25604827643,โปรไบโอติกส์ส่งเสริมการเคลื่อนไหวของลําไส้ ปรับสมดุลจุลินทรีย์ในลําไส้ เหมาะสําหรับทั้งผู้ชายและผู้หญิง ไม่ใช่จีเอ็มโอ และช่วยในการย่อยอาหาร,Unbranded,No Brand,OSjGu2LL,101109856475,Supplements,Detoxification,10100869|4087|8977|8989,398.0,194.89,51.0,THB,6.0,6 ชิ้น,3.0,2,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5961866291.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,186.56,398.0,8.33,4.5,-2.1,0.0,25604827643,no
2026-08-23,lazada,5962620691,25610433583,"แคปซูลโปรไบโอติกแต่ละแคปซูลประกอบด้วย CFU 100,000 ล้าน CFU ไฟเบอร์พรีไบโอติก และเอนไซม์ย่อยอาหาร ซึ่งสามารถปรับปรุงความสะดวกสบายในการย่อยอาหาร การตอบสนองภูมิคุ้มกัน และการดูดซึมสารอาหาร",pslalae,pslalae,cQE5cOOq,100962944914,Supplements,Immunity,10100869|4087|8977|8987,398.0,194.18,51.2,THB,,,,0,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5962620691.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-17,166.47,398.0,27.71,16.6,-7.0,,25610433583,no
2026-08-23,lazada,5964783164,25623028500,โพรไบโอติกส์(Probiotics) ใส่สารสกัดจากชาเขียว EGCG 150 mg มีสารต้านอนุมูลอิสระ 1แพค มี 7 ซอง,Unbranded,No Brand,freshy mall,8242,Supplements,Immunity,10100869|4087|8977|8987,429.0,429.0,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5964783164.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-20,429.0,429.0,0.0,0.0,0.0,,25623028500,no
2026-08-23,lazada,5964805279,25623149334,โพรไบโอติกส์(Probiotics) ใส่สารสกัดจากชาเขียว EGCG 150 mg มีสารต้านอนุมูลอิสระ 4 แพค (1แพค มี 7 ซอง),Unbranded,No Brand,freshy mall,8242,Supplements,Immunity,10100869|4087|8977|8987,1716.0,1690.0,1.5,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5964805279.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-16,1690.0,1716.0,0.0,0.0,0.0,,25623149334,no
2026-08-23,lazada,5964850013,25623041675,โพรไบโอติกส์(Probiotics) ใส่สารสกัดจากชาเขียว EGCG 150 mg มีสารต้านอนุมูลอิสระ 2 แพค (1แพค มี 7 ซอง),Unbranded,No Brand,freshy mall,8242,Supplements,Immunity,10100869|4087|8977|8987,858.0,850.0,0.9,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5964850013.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-20,850.0,858.0,0.0,0.0,0.0,,25623041675,no
2026-08-23,lazada,5965293098,25625954920,"Women's RAW Probiotic, Wholesome Wellness, 100 Billion CFU - 60 capsules โพรไบโอติก ผู้หญิง",Unbranded,No Brand,Americanwife.store,100385648664,Supplements,Women's Health,10100869|4087|8977|8995,1890.0,1165.0,38.4,THB,,,,0,yes,no,กาญจนบุรี,https://www.lazada.co.th/products/pdp-i5965293098.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-20,1165.0,1890.0,0.0,0.0,0.0,,25625954920,no
2026-08-23,lazada,5967691837,25638555182,"Each probiotic capsule contains 100 billion CFU, prebiotic fiber, and digestive enzymes, which can improve digestive comfort and nutrient absorption.",pslalae,pslalae,wBAfqrzm,101004496553,Supplements,Immunity,10100869|4087|8977|8987,398.0,194.59,51.1,THB,,,,0,yes,no,สมุทรปราการ,https://www.lazada.co.th/products/pdp-i5967691837.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-20,166.82,398.0,27.77,16.6,-7.0,,25638555182,no
2026-08-23,lazada,5968727687,25643834093,Labfiber prebiotics แลบไฟเบอร์พรีไบโอติก ลากขี้เกาะไส้ สุขภาพที่ดีของคุณ เสริมได้ด้วย Prebiotics 13-1-15859-5-1268,LABLIBRARY,LABLIBRARY,TrpfL02B,101278528877,Supplements,Detoxification,10100869|4087|8977|8989,328.0,328.0,0.0,THB,69.0,69 ชิ้น,4.44,18,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5968727687.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,328.0,328.0,0.0,0.0,0.0,0.0,25643834093,no
2026-08-23,lazada,5969553783,25649460205,Life Plus ProBio18 Probiotic 1กล่อง 20ซอง โพรไบโอ18,Unbranded,No Brand,VITAMINS OUTLET,100209243187,Supplements,Digestive Care,10100869|4087|8977|8982,495.0,495.0,0.0,THB,,,,0,yes,no,นครศรีธรรมราช,https://www.lazada.co.th/products/pdp-i5969553783.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,495.0,495.0,0.0,0.0,0.0,,25649460205,no
2026-08-23,lazada,5969568655,25649382687,PRO BIOWA | โปรไบโอติก 5 สายพันธุ์ แก้ ตกขาว คัน กลิ่น,Plukaow Plus(พ่อทองชิด),Plukaow Plus(พ่อทองชิด),LemonsBrand,100408192174,Supplements,Women's Health,10100869|4087|8977|8995,490.0,490.0,0.0,THB,30.0,30 ชิ้น,4.95,19,yes,no,พิษณุโลก,https://www.lazada.co.th/products/pdp-i5969568655.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-20,446.63,490.0,43.37,9.7,-8.9,0.0,25649382687,no
2026-08-23,lazada,5969809710,25650698331,RD+ อาร์ดีพลัส โพรไบโอติกส์ ผสมพรีไบโอติก Oral Plus Probiotics Shot (ผลิตภัณฑ์เสริมอาหาร),Unbranded,No Brand,GloryBeauty,100189935054,Supplements,Digestive Care,10100869|4087|8977|8982,349.0,249.0,28.7,THB,141.0,141 ชิ้น,5.0,38,yes,no,ชลบุรี,https://www.lazada.co.th/products/pdp-i5969809710.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,249.0,349.0,0.0,0.0,0.0,2.0,25650698331,no
2026-08-23,lazada,5970894946,25657316903,Yakult BL Intestinal Regulator 36bags. จุลินทรีย์เพื่อสุขภาพ โพรไบโอติก บํารุงลําไส้ ระบบย่อยอาหาร,Yakult,Yakult,Nagomiya,100190319543,Supplements,Detoxification,10100869|4087|8977|8989,520.0,520.0,0.0,THB,7.0,7 ชิ้น,5.0,1,yes,no,กาฬสินธุ์,https://www.lazada.co.th/products/pdp-i5970894946.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,497.79,520.0,22.21,4.5,-4.3,0.0,25657316903,no
2026-08-23,lazada,5971081132,25657885552,โพรไบโอติก Probiotics จาก Presiva PRO BIOVA รวม 19 สายพันธุ์ ดูแลลําไส้ ถ่าย คล่อง สบายตัว ดีท็อกซ์ ลําไส้ ท้องผูก ท้องอืด ผิว สวย จากภายใน,Unbranded,No Brand,F_Beautyshop,100183968105,Supplements,Digestive Care,10100869|4087|8977|8982,275.0,275.0,0.0,THB,47.0,47 ชิ้น,4.85,13,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5971081132.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,275.0,275.0,0.0,0.0,0.0,1.0,25657885552,no
2026-08-23,lazada,5971108210,25657972978,1กระปุก โพรไบโอติก Probiova ดีท็อกซ์ ลําไส้ ท้องผูก ท้องอืด ผิว สวย จากภายใน,Unbranded,No Brand,F_Beautyshop,100183968105,Supplements,Digestive Care,10100869|4087|8977|8982,275.0,275.0,0.0,THB,50.0,50 ชิ้น,5.0,18,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5971108210.html,"shop-digestion-and-absorption|probiotic,shop-digestion-and-absorption|โพรไบโอติก",2026-08-23T22:28:16,2026-08-20,275.0,275.0,0.0,0.0,0.0,0.0,25657972978,no
2026-08-23,lazada,5971109142,25657959552,1แถม1 โพรไบโอติก Probiova ดีท็อกซ์ ลําไส้ ท้องผูก ท้องอืด ผิว สวย จากภายใน,Unbranded,No Brand,F_Beautyshop,100183968105,Supplements,Digestive Care,10100869|4087|8977|8982,485.0,485.0,0.0,THB,7.0,7 ชิ้น,5.0,3,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5971109142.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-13,485.0,485.0,0.0,0.0,0.0,1.0,25657959552,no
2026-08-23,lazada,5971798987,126731538749,prove+ Synbiotics+VitaminC สูตรสําหรับภูมิแพ้ (Probiotic พร้อมทาน รสแอปเปิล ตัวช่วยเรื่องภูมิแพ้),Prove+,Prove+,Prove+_TH,101245184015,Supplements,Immunity,10100869|4087|8977|8987,390.0,371.0,4.9,THB,21.0,21 ชิ้น,5.0,4,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5971798987.html,"shop-immune-system|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-16,351.0,390.0,20.0,5.7,-5.1,0.0,126731538749,no
2026-08-23,lazada,5972833199,25672200442,รีเวอร์เซ่By รีเวร่า โพรไบโอติก พลัส เอลเดอร์เบอร์รี่ 7 กล่อง,รีเวอร์เซ่ reverze,รีเวอร์เซ่ reverze,รีเวร่า,101133120362,Supplements,Multivitamins,10100869|4087|8977|6966,5950.0,5950.0,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5972833199.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,,,,,,,,,no
2026-08-23,lazada,5976106651,25691247644,โปรไบโอติก-แลคโตบาซิลลัสGG แลคท็อกก์ โปรไบโอติก สุขภาพทางเดินอาหาร,Unbranded,No Brand,NUHS,100813744180,Supplements,Detoxification,10100869|4087|8977|8989,1600.0,1600.0,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5976106651.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-16,1600.0,1600.0,0.0,0.0,0.0,,25691247644,no
2026-08-23,lazada,5976445175,25815625645,GREATER Prometa L34 ผลิตภัณฑ์อาหารเสริม Probiotic โพรไบโอติก 1 กล่อง 7 ซอง / 30 ซอง,Greater Pharma,Greater Pharma,Greater Pharma,1000007949,Supplements,Well Being Sets,10100869|4087|8977|6971,290.0,279.0,3.8,THB,124.0,124 ชิ้น,4.88,42,yes,no,นครปฐม,https://www.lazada.co.th/products/pdp-i5976445175.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,1150.0,1250.0,-871.0,-75.7,-4.2,0.0,25915498304,yes
2026-08-23,lazada,5977335544,25697561764,Yogobiotic pro โปรโมชั่น 4 กล่อง อาหารเสริมพรีไบโอติก โพรไบโอติก และ โพสไบโอติก ครบจบในซองเดียว,Unbranded,No Brand,Yogothailand,101326784065,Supplements,Digestive Care,10100869|4087|8977|8982,1960.0,1299.0,33.7,THB,11.0,11 ชิ้น,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5977335544.html,"shop-digestion-and-absorption|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,1299.0,1960.0,0.0,0.0,0.0,0.0,25697561764,no
2026-08-23,lazada,5983229179,25728035229,HMO PROBIOTIC โพรไบโอติกส์หมอเจด จุลินทรีย์ 9 สายพันธุ์ ปรับสมดุลลําไส้,Unbranded,No Brand,Dr.Jadehealth,100773376731,Supplements,Immunity,10100869|4087|8977|8987,2670.0,1690.0,36.7,THB,69.0,69 ชิ้น,5.0,22,yes,no,นครราชสีมา,https://www.lazada.co.th/products/pdp-i5983229179.html,"shop-immune-system|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,1690.0,2670.0,0.0,0.0,0.0,0.0,25728035229,no
2026-08-23,lazada,5986014216,127377809544,SHENJINGMAO | วิตามินและโปรไบโอติกแบบเม็ด 200 เม็ด,SHENJINGMAO,SHENJINGMAO,Wcat Pet,101380512685,Supplements,Multivitamins,10100869|4087|8977|6966,223.47,223.47,0.0,THB,,,4.5,10,yes,no,,https://www.lazada.co.th/products/pdp-i5986014216.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-13,219.5,219.5,3.97,1.8,0.0,,127377809544,no
2026-08-23,lazada,5987089879,25750659593,WINK WHITE PROBIOTIC PLUS STRAWBERRY YOGURT FLAVOR โพรไบโอติก วิงค์ไวท์ (1 กล่อง 10 ซอง),Wink White Thailand,Wink White Thailand,WINK WHITE CEO,100244625269,Supplements,Well Being Sets,10100869|4087|8977|6971,500.0,250.0,50.0,THB,136.0,136 ชิ้น,5.0,47,yes,no,ลพบุรี,https://www.lazada.co.th/products/pdp-i5987089879.html,"shop-well-being-sets|probiotic,catalog|probiotic",2026-08-23T22:28:16,2026-08-20,250.0,500.0,0.0,0.0,0.0,2.0,25750659593,no
2026-08-23,lazada,5987389293,25751117734,[เซ็ตคุ้ม 15.01] NOLÁ Probiotic Probio Femina Balance รสลิ้นจี่องุ่นเคียวโฮะ + Probiotic-10S รสโยเกิร์ต (โพรไบโอติกส์),NOLA SUPERFOODS,NOLA SUPERFOODS,NOLA Superfoods,100214007830,Supplements,Multivitamins,10100869|4087|8977|6966,1500.0,1099.0,26.7,THB,14.0,14 ชิ้น,5.0,6,yes,no,พระนครศรีอยุธยา,https://www.lazada.co.th/products/pdp-i5987389293.html,shop-multivitamin-supplements|probiotic,2026-08-23T22:28:16,2026-08-20,999.0,1500.0,100.0,10.0,-6.7,0.0,25751117734,no
2026-08-23,lazada,5988478738,25760679395,(1เเพ็ค×10ซอง) Woonae Probio Fiber & Dtx 20g / Colla & Gluta 20g / Kombucha Lychee 20g วูเน่ อาหารเสริม,woonae,woonae,Thanawat-Wanglang,101387024211,Supplements,Detoxification,10100869|4087|8977|8989,199.0,199.0,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5988478738.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-13,199.0,199.0,0.0,0.0,0.0,,25760679395,no
2026-08-23,lazada,5990458824,25767203550,Clare's Probiotic แคล์ร โพรไบโอติก พลัส วิตามินซี เม็ดเคี้ยว (Probiotic From USA) จํานวน15เม็ด/ขวด,Clare's,Clare's,Today is bestseller,100195743068,Supplements,Digestive Care,10100869|4087|8977|8982,259.0,189.0,27.0,THB,,,,0,yes,no,สุราษฎร์ธานี,https://www.lazada.co.th/products/pdp-i5990458824.html,shop-digestion-and-absorption|probiotic,2026-08-23T22:28:16,,,,,,,,,no
2026-08-23,lazada,5991406814,25779180485,Clare's Probiotic แคล์ร โพรไบโอติก พลัส วิตามินซี เม็ดเคี้ยว (Probiotic From USA) จํานวน15เม็ด/ขวด,Clare's,Clare's,ร้านที่ขายดีที่1,100187154042,Supplements,Immunity,10100869|4087|8977|8987,259.0,199.0,23.2,THB,,,,0,yes,no,สุราษฎร์ธานี,https://www.lazada.co.th/products/pdp-i5991406814.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-20,199.0,259.0,0.0,0.0,0.0,,25779180485,no
2026-08-23,lazada,5991669765,25781789768,1กระปุก โพรไบโอติก Probiova ดีท็อกซ์ ลําไส้ ท้องผูก ท้องอืด ผิว สวย จากภายใน,Unbranded,No Brand,fff_shop,100124160,Supplements,Digestive Care,10100869|4087|8977|8982,269.0,269.0,0.0,THB,33.0,33 ชิ้น,4.85,13,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5991669765.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,269.0,269.0,0.0,0.0,0.0,0.0,25781789768,no
2026-08-23,lazada,5991828532,25781630854,1แถม1 โพรไบโอติก Probiova ดีท็อกซ์ ลําไส้ ท้องผูก ท้องอืด ผิว สวย จากภายใน,Unbranded,No Brand,fff_shop,100124160,Supplements,Digestive Care,10100869|4087|8977|8982,485.0,485.0,0.0,THB,39.0,39 ชิ้น,4.79,14,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i5991828532.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,485.0,485.0,0.0,0.0,0.0,1.0,25781630854,no
2026-08-23,lazada,5994272976,25801677417,(COD)วอมา บาลานซ์ ผลิตภัณฑ์เสริมอาหาร พรี+โพรไบโอติก 17 ชนิด ดีทายลิ่ว เวลานั้น 60 g,Unbranded,No Brand,Void 1600581905,100187643259,Supplements,Digestive Care,10100869|4087|8977|8982,200.0,89.0,55.5,THB,27.0,27 ชิ้น,5.0,3,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5994272976.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,89.0,200.0,0.0,0.0,0.0,1.0,25801677417,no
2026-08-23,lazada,5994868214,25804554016,ไฟเบอร์ฟ้าใส ไฟเบอร์ผัก โพรไบโอติกส์ 1 กระสอบ 30 ซอง(ฟ้าใสถุงเขียว),Unbranded,No Brand,ShopONsale by W&P,100690720241,Supplements,Digestive Care,10100869|4087|8977|8982,99.0,89.0,10.1,THB,869.0,869 ชิ้น,4.94,278,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i5994868214.html,shop-digestion-and-absorption|โพรไบโอติก,2026-08-23T22:28:16,2026-08-20,89.0,99.0,0.0,0.0,0.0,0.0,25804554016,no
2026-08-23,lazada,5997424422,25825183432,เซ็ต 1 ชิ้น: Probiotic plus daily balance (Insci brand) โพรไบโอติก พลัส เดลี่บาลานซ์ (แบรนด์อินไซน์),Unbranded,No Brand,อินไซน์,101385824835,Supplements,Well Being Sets,10100869|4087|8977|6971,579.0,579.0,0.0,THB,,,,0,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i5997424422.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,579.0,579.0,0.0,0.0,0.0,,25825183432,no
2026-08-23,lazada,6000178492,25837058661,Woma' Balance อาหารเสริมโพรไบโอติก | บํารุงสุขภาพจุดซ่อนเร้นและร่างกาย,Unbranded,No Brand,L2ZlHq5m,101316304244,Supplements,Women's Health,10100869|4087|8977|8995,226.0,226.0,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6000178492.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-17,226.0,226.0,0.0,0.0,0.0,,25837058661,no
2026-08-23,lazada,6000279091,25837561625,( สินค้าราคาพิเศษเฉพาะช่วงแคมเปญเท่านั้น ) The Na Cranbiotics Cranberry Probiotic Women แครนเบอรี่ เข้มข้น ปรับสมดุลจุดซ่อนเร้น ลดกลิ่น โพรไบโอติก ปรับสมดุล น้องสาว ลดกลิ่น คัน อักเสบ 1 กล่อง 20 เม็ด,The Na Thailand,The Na Thailand,Tha na Thailand เดอะนา ไทยแลนด์,100664320606,Supplements,Women's Health,10100869|4087|8977|8995,1380.0,1380.0,0.0,THB,7.0,7 ชิ้น,5.0,3,yes,no,เชียงใหม่,https://www.lazada.co.th/products/pdp-i6000279091.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-18,1380.0,1380.0,0.0,0.0,0.0,0.0,25837561625,no
2026-08-23,lazada,6002835292,25853383391,(ของแท้ ส่งไว) BIOTIC BLEND ไบโอติก เบลนด์ อาหารเสริม โพรไบโอติก ท้องผูก ท้องอืด เสริมภูมิ สมดุลฮอร์โมน,Nutralife,Nutralife,MaMal Shop,100534080217,Supplements,Immunity,10100869|4087|8977|8987,5580.0,2790.0,50.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6002835292.html,shop-immune-system|probiotic,2026-08-23T22:28:16,2026-08-10,2790.0,5580.0,0.0,0.0,0.0,,25853383391,no
2026-08-23,lazada,6005679442,25891944318,เซ็ต 2 ชิ้น : Probiotic plus daily balance (Insci brand) โพรไบโอติก พลัส เดลี่บาลานซ์ (แบรนด์อินไซน์),Unbranded,No Brand,อินไซน์,101385824835,Supplements,Well Being Sets,10100869|4087|8977|6971,1078.0,1078.0,0.0,THB,,,,0,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i6005679442.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,1078.0,1078.0,0.0,0.0,0.0,,25891944318,no
2026-08-23,lazada,6005708291,25891951641,เซ็ต 3 ชิ้น : Probiotic plus daily balance (Insci brand) โพรไบโอติก พลัส เดลี่ บาลานซ์ (แบรนด์อินไซน์),Unbranded,No Brand,อินไซน์,101385824835,Supplements,Well Being Sets,10100869|4087|8977|6971,1479.0,1479.0,0.0,THB,,,5.0,3,yes,no,ปทุมธานี,https://www.lazada.co.th/products/pdp-i6005708291.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,1479.0,1479.0,0.0,0.0,0.0,,25891951641,no
2026-08-23,lazada,6008387523,25929795201,วูม่า บาลานซ์ โพรไบโอติก กล่องเล็ก 7 ซอง,Unbranded,No Brand,Saruda LaiLa12,100194375172,Supplements,Detoxification,10100869|4087|8977|8989,159.0,159.0,0.0,THB,,,,0,yes,no,สุพรรณบุรี,https://www.lazada.co.th/products/pdp-i6008387523.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-13,159.0,159.0,0.0,0.0,0.0,,25929795201,no
2026-08-23,lazada,6011179804,25943393106,Biogaia - Prodentis Oral Health Probiotic (30 mint flavored lozenges) ไบโอกาย่า สุขภาพช่องปากและฟัน โพรไบโอติกส์ รสมิ้นต์,Unbranded,No Brand,Modern Health,101270032095,Supplements,Detoxification,10100869|4087|8977|8989,1390.0,1078.0,22.4,THB,,,,0,yes,no,กาญจนบุรี,https://www.lazada.co.th/products/pdp-i6011179804.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-20,1078.0,1390.0,0.0,0.0,0.0,,25943393106,no
2026-08-23,lazada,6012621215,25948640035,"โพรไบโอติกส์ สําหรับผู้หญิง 25พันล้าน Women's Prebiotic & Probiotic 25 Billion CFU, 60 Delayed Release Vegan Caps",PipingRock,PipingRock,Everglow23,101389808258,Supplements,Women's Health,10100869|4087|8977|8995,599.0,355.0,40.7,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6012621215.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-20,355.0,599.0,0.0,0.0,0.0,,25948640035,no
2026-08-23,lazada,6013445813,25953344838,โฟร์ไบโอติกป๊อบ แบรนด์ยามีโต๊ะLlamito ผลิตภัณฑ์อาหารเสริมขนาดหนึ่งกล่องมี 14 ซอง,Llamito (ยามิโตะ),Llamito (ยามิโตะ),LP chao,101399344068,Supplements,Detoxification,10100869|4087|8977|8989,390.0,290.0,25.6,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i6013445813.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-13,290.0,390.0,0.0,0.0,0.0,,25953344838,no
2026-08-23,lazada,6013516363,25953355687,Llamito โฟร์ไบโอติกป๊อบ ผลิตภัณฑ์อาหารเสริม แบรนด์ยามีตุ๊ หนึ่งกล่องมี 14 ซอง,Llamito (ยามิโตะ),Llamito (ยามิโตะ),LP chao,101399344068,Supplements,Detoxification,10100869|4087|8977|8989,390.0,290.0,25.6,THB,,,,0,yes,no,นนทบุรี,https://www.lazada.co.th/products/pdp-i6013516363.html,shop-liver-detox|probiotic,2026-08-23T22:28:16,2026-08-13,290.0,390.0,0.0,0.0,0.0,,25953355687,no
2026-08-23,lazada,6016413020,25977523324,1 แถม 1 เมนี่มอร์ โพรไบโอติก และ เมนี่มอร์ เอช มีจํานวนจํากัด,ManyMores Wellness,ManyMores Wellness,ManyMores Mall,100502288894,Supplements,Well Being Sets,10100869|4087|8977|6971,1500.0,1500.0,0.0,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6016413020.html,shop-well-being-sets|probiotic,2026-08-23T22:28:16,2026-08-20,1500.0,1500.0,0.0,0.0,0.0,,25977523324,no
2026-08-23,lazada,6017067880,25983536647,【ส่วนลด】Woma' Balance ผลิตภัณฑ์เสริมอาหาร โพรไบโอติก 17 ชนิด บาลานซ์ระบบภูมิคุ้มกัน รสกิทชิ,Unbranded,No Brand,sb4ib92Y,101261728015,Supplements,Women's Health,10100869|4087|8977|8995,217.0,173.0,20.3,THB,,,,0,yes,no,กรุงเทพมหานคร,https://www.lazada.co.th/products/pdp-i6017067880.html,shop-women-and-menopause|probiotic,2026-08-23T22:28:16,2026-08-20,173.0,217.0,0.0,0.0,0.0,,25983536647,no
